kd_store,section,kd_section,kd_variant,plano_group_final,category,subcategory_a,subcategory_b,period_flag,trans_a,trans_a_pm,trans_b,trans_b_pm,trans_ab,trans_ab_pm,avg_qty_a_when_pair,avg_qty_b_when_pair
M713,STAPLE NEED,CM,CMF,BEFORE_V2,1715 - MEAL MAKER,1715A - FRIED MEAL MAKER,1715C - SOUP MEAL MAKER PASTE,BEFORE,57,28.50,60,30.00,4,2.00,2.33,1.33
M713,STAPLE NEED,CM,CMF,BEFORE_V2,1715 - MEAL MAKER,1715A - FRIED MEAL MAKER,1715D - FRIED RICE MEAL MAKER POWDER,BEFORE,57,28.50,37,18.50,4,2.00,1.25,1.00
M713,STAPLE NEED,CM,CMF,BEFORE_V2,1715 - MEAL MAKER,1715B - SOUP MEAL MAKER POWDER,1715A - FRIED MEAL MAKER,BEFORE,12,6.00,57,28.50,4,2.00,1.75,2.50
M713,STAPLE NEED,CM,CMF,BEFORE_V2,1715 - MEAL MAKER,1715B - SOUP MEAL MAKER POWDER,1715C - SOUP MEAL MAKER PASTE,BEFORE,12,6.00,60,30.00,3,1.50,1.50,1.25
M713,STAPLE NEED,CM,CMF,BEFORE_V2,1715 - MEAL MAKER,1715C - SOUP MEAL MAKER PASTE,1715A - FRIED MEAL MAKER,BEFORE,60,30.00,57,28.50,4,2.00,1.33,2.33
M713,STAPLE NEED,CM,CMF,BEFORE_V2,1715 - MEAL MAKER,1715C - SOUP MEAL MAKER PASTE,1715B - SOUP MEAL MAKER POWDER,BEFORE,60,30.00,12,6.00,3,1.50,1.25,1.50
M713,STAPLE NEED,CM,CMF,BEFORE_V2,1715 - MEAL MAKER,1715C - SOUP MEAL MAKER PASTE,1715D - FRIED RICE MEAL MAKER POWDER,BEFORE,60,30.00,37,18.50,1,0.50,1.00,1.00
M713,STAPLE NEED,CM,CMF,BEFORE_V2,1715 - MEAL MAKER,1715D - FRIED RICE MEAL MAKER POWDER,1715A - FRIED MEAL MAKER,BEFORE,37,18.50,57,28.50,4,2.00,1.00,1.25
M713,STAPLE NEED,CM,CMF,BEFORE_V2,1715 - MEAL MAKER,1715D - FRIED RICE MEAL MAKER POWDER,1715C - SOUP MEAL MAKER PASTE,BEFORE,37,18.50,60,30.00,1,0.50,1.00,1.00
M713,STAPLE NEED,CM,CMF,BEFORE_V2,1716 - FLOUR SEASONING,1716A - FLOUR SEASONING,1716B - SPECIFIC FLOUR SEASONING,BEFORE,44,22.00,69,34.50,4,2.00,1.00,1.00
M713,STAPLE NEED,CM,CMF,BEFORE_V2,1716 - FLOUR SEASONING,1716B - SPECIFIC FLOUR SEASONING,1716A - FLOUR SEASONING,BEFORE,69,34.50,44,22.00,4,2.00,1.00,1.00
M713,STAPLE NEED,CM,CMF,BEFORE_V2,1721 - CHILLI,1721A - CHILLI PET 120-200ML,1721E - TRADITIONAL CHILLI,BEFORE,57,28.50,24,12.00,1,0.50,1.00,1.00
M713,STAPLE NEED,CM,CMF,BEFORE_V2,1721 - CHILLI,1721A - CHILLI PET 120-200ML,1721H - CHILLI PET & BOTTLE 300-400ML,BEFORE,57,28.50,44,22.00,2,1.00,1.00,1.50
M713,STAPLE NEED,CM,CMF,BEFORE_V2,1721 - CHILLI,1721B - CHILLI PET & BOTTLE 235-275ML,1721E - TRADITIONAL CHILLI,BEFORE,54,27.00,24,12.00,3,1.50,1.00,1.00
M713,STAPLE NEED,CM,CMF,BEFORE_V2,1721 - CHILLI,1721B - CHILLI PET & BOTTLE 235-275ML,1721H - CHILLI PET & BOTTLE 300-400ML,BEFORE,54,27.00,44,22.00,1,0.50,1.00,1.00
M713,STAPLE NEED,CM,CMF,BEFORE_V2,1721 - CHILLI,1721D - CHILLI PACK,1721H - CHILLI PET & BOTTLE 300-400ML,BEFORE,21,10.50,44,22.00,2,1.00,1.00,1.00
M713,STAPLE NEED,CM,CMF,BEFORE_V2,1721 - CHILLI,1721E - TRADITIONAL CHILLI,1721A - CHILLI PET 120-200ML,BEFORE,24,12.00,57,28.50,1,0.50,1.00,1.00
M713,STAPLE NEED,CM,CMF,BEFORE_V2,1721 - CHILLI,1721E - TRADITIONAL CHILLI,1721B - CHILLI PET & BOTTLE 235-275ML,BEFORE,24,12.00,54,27.00,3,1.50,1.00,1.00
M713,STAPLE NEED,CM,CMF,BEFORE_V2,1721 - CHILLI,1721E - TRADITIONAL CHILLI,1721H - CHILLI PET & BOTTLE 300-400ML,BEFORE,24,12.00,44,22.00,2,1.00,1.00,1.00
M713,STAPLE NEED,CM,CMF,BEFORE_V2,1721 - CHILLI,1721F - POWDER CHILLI,1721H - CHILLI PET & BOTTLE 300-400ML,BEFORE,27,13.50,44,22.00,1,0.50,1.00,1.00
M713,STAPLE NEED,CM,CMF,BEFORE_V2,1721 - CHILLI,1721H - CHILLI PET & BOTTLE 300-400ML,1721A - CHILLI PET 120-200ML,BEFORE,44,22.00,57,28.50,2,1.00,1.50,1.00
M713,STAPLE NEED,CM,CMF,BEFORE_V2,1721 - CHILLI,1721H - CHILLI PET & BOTTLE 300-400ML,1721B - CHILLI PET & BOTTLE 235-275ML,BEFORE,44,22.00,54,27.00,1,0.50,1.00,1.00
M713,STAPLE NEED,CM,CMF,BEFORE_V2,1721 - CHILLI,1721H - CHILLI PET & BOTTLE 300-400ML,1721D - CHILLI PACK,BEFORE,44,22.00,21,10.50,2,1.00,1.00,1.00
M713,STAPLE NEED,CM,CMF,BEFORE_V2,1721 - CHILLI,1721H - CHILLI PET & BOTTLE 300-400ML,1721E - TRADITIONAL CHILLI,BEFORE,44,22.00,24,12.00,2,1.00,1.00,1.00
M713,STAPLE NEED,CM,CMF,BEFORE_V2,1721 - CHILLI,1721H - CHILLI PET & BOTTLE 300-400ML,1721F - POWDER CHILLI,BEFORE,44,22.00,27,13.50,1,0.50,1.00,1.00
M713,STAPLE NEED,CM,CMF,BEFORE_V2,1722 - TOMATO,1722B - TOMATO BOTTLE 275-340ML,1722C - TOMATO SACHET,BEFORE,31,15.50,14,7.00,1,0.50,1.00,1.00
M713,STAPLE NEED,CM,CMF,BEFORE_V2,1722 - TOMATO,1722B - TOMATO BOTTLE 275-340ML,1722D - STEAK & PASTA SAUCE,BEFORE,31,15.50,46,23.00,1,0.50,4.00,3.00
M713,STAPLE NEED,CM,CMF,BEFORE_V2,1722 - TOMATO,1722C - TOMATO SACHET,1722B - TOMATO BOTTLE 275-340ML,BEFORE,14,7.00,31,15.50,1,0.50,1.00,1.00
M713,STAPLE NEED,CM,CMF,BEFORE_V2,1722 - TOMATO,1722C - TOMATO SACHET,1722D - STEAK & PASTA SAUCE,BEFORE,14,7.00,46,23.00,1,0.50,1.00,1.00
M713,STAPLE NEED,CM,CMF,BEFORE_V2,1722 - TOMATO,1722D - STEAK & PASTA SAUCE,1722B - TOMATO BOTTLE 275-340ML,BEFORE,46,23.00,31,15.50,1,0.50,3.00,4.00
M713,STAPLE NEED,CM,CMF,BEFORE_V2,1722 - TOMATO,1722D - STEAK & PASTA SAUCE,1722C - TOMATO SACHET,BEFORE,46,23.00,14,7.00,1,0.50,1.00,1.00
M713,STAPLE NEED,CM,CMF,BEFORE_V2,1723 - SOY SAUCE,1723A - SOY SAUCE PET 130-250ML,1723B - SOY SAUCE BOTTLE 275-340ML,BEFORE,58,29.00,40,20.00,6,3.00,1.50,1.17
M713,STAPLE NEED,CM,CMF,BEFORE_V2,1723 - SOY SAUCE,1723A - SOY SAUCE PET 130-250ML,1723C - SOY SAUCE 500-600ML,BEFORE,58,29.00,245,122.50,2,1.00,1.00,1.00
M713,STAPLE NEED,CM,CMF,BEFORE_V2,1723 - SOY SAUCE,1723B - SOY SAUCE BOTTLE 275-340ML,1723A - SOY SAUCE PET 130-250ML,BEFORE,40,20.00,58,29.00,6,3.00,1.17,1.50
M713,STAPLE NEED,CM,CMF,BEFORE_V2,1723 - SOY SAUCE,1723C - SOY SAUCE 500-600ML,1723A - SOY SAUCE PET 130-250ML,BEFORE,245,122.50,58,29.00,2,1.00,1.00,1.00
M713,STAPLE NEED,CM,CMF,BEFORE_V2,1812 - CANNED SEAFOOD,1812A - CANNED SEAFOOD SARDINES 100-200G,1812B - CANNED SEAFOOD SARDINES 300-500G,BEFORE,56,28.00,18,9.00,2,1.00,1.00,1.00
M713,STAPLE NEED,CM,CMF,BEFORE_V2,1812 - CANNED SEAFOOD,1812B - CANNED SEAFOOD SARDINES 300-500G,1812A - CANNED SEAFOOD SARDINES 100-200G,BEFORE,18,9.00,56,28.00,2,1.00,1.00,1.00
M713,TISSUE,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,3311 - FACIAL TISSUE,3311A - FACIAL TISSUE PACK 200-500S,3311B - FACIAL TISSUE PACK >500S,BEFORE,101,50.50,94,47.00,4,2.00,1.25,1.00
M713,TISSUE,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,3311 - FACIAL TISSUE,3311A - FACIAL TISSUE PACK 200-500S,3311D - FACIAL TISSUE TRAVEL,BEFORE,101,50.50,49,24.50,2,1.00,1.00,1.00
M713,TISSUE,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,3311 - FACIAL TISSUE,3311B - FACIAL TISSUE PACK >500S,3311A - FACIAL TISSUE PACK 200-500S,BEFORE,94,47.00,101,50.50,4,2.00,1.00,1.25
M713,TISSUE,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,3311 - FACIAL TISSUE,3311B - FACIAL TISSUE PACK >500S,3311D - FACIAL TISSUE TRAVEL,BEFORE,94,47.00,49,24.50,2,1.00,1.00,1.00
M713,TISSUE,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,3311 - FACIAL TISSUE,3311D - FACIAL TISSUE TRAVEL,3311A - FACIAL TISSUE PACK 200-500S,BEFORE,49,24.50,101,50.50,2,1.00,1.00,1.00
M713,TISSUE,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,3311 - FACIAL TISSUE,3311D - FACIAL TISSUE TRAVEL,3311B - FACIAL TISSUE PACK >500S,BEFORE,49,24.50,94,47.00,2,1.00,1.00,1.00
M713,TOOTH CARE,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,3272 - TOOTH PASTE,3272A - TOOTH PASTE 60-120G,3272B - TOOTH PASTE 130-250G,AFTER,36,12.00,114,38.00,1,0.33,1.00,1.00
M713,TOOTH CARE,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,3272 - TOOTH PASTE,3272A - TOOTH PASTE 60-120G,3272B - TOOTH PASTE 130-250G,BEFORE,46,23.00,276,138.00,4,2.00,1.00,1.25
M713,TOOTH CARE,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,3272 - TOOTH PASTE,3272B - TOOTH PASTE 130-250G,3272A - TOOTH PASTE 60-120G,AFTER,114,38.00,36,12.00,1,0.33,1.00,1.00
M713,TOOTH CARE,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,3272 - TOOTH PASTE,3272B - TOOTH PASTE 130-250G,3272A - TOOTH PASTE 60-120G,BEFORE,276,138.00,46,23.00,4,2.00,1.25,1.00
M713,TOOTH CARE,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,3272 - TOOTH PASTE,3272B - TOOTH PASTE 130-250G,3272C - ADVANCE CARE TOOTH PASTE,AFTER,114,38.00,50,16.67,1,0.33,3.00,1.50
M713,TOOTH CARE,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,3272 - TOOTH PASTE,3272B - TOOTH PASTE 130-250G,3272C - ADVANCE CARE TOOTH PASTE,BEFORE,276,138.00,70,35.00,3,1.50,1.25,1.00
M713,TOOTH CARE,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,3272 - TOOTH PASTE,3272C - ADVANCE CARE TOOTH PASTE,3272B - TOOTH PASTE 130-250G,AFTER,50,16.67,114,38.00,1,0.33,1.50,3.00
M713,TOOTH CARE,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,3272 - TOOTH PASTE,3272C - ADVANCE CARE TOOTH PASTE,3272B - TOOTH PASTE 130-250G,BEFORE,70,35.00,276,138.00,3,1.50,1.00,1.25
M713,TOY'S,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,4611 - TOYS,4611C - DOLL/FIGURE TOYS,4611D - ACTIVITY TOYS,BEFORE,12,6.00,30,15.00,1,0.50,1.00,1.00
M713,TOY'S,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,4611 - TOYS,4611C - DOLL/FIGURE TOYS,4611F - OTHERS TOYS,AFTER,8,2.67,11,3.67,1,0.33,1.00,1.00
M713,TOY'S,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,4611 - TOYS,4611D - ACTIVITY TOYS,4611C - DOLL/FIGURE TOYS,BEFORE,30,15.00,12,6.00,1,0.50,1.00,1.00
M713,TOY'S,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,4611 - TOYS,4611D - ACTIVITY TOYS,4611F - OTHERS TOYS,AFTER,26,8.67,11,3.67,2,0.67,1.50,1.00
M713,TOY'S,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,4611 - TOYS,4611F - OTHERS TOYS,4611C - DOLL/FIGURE TOYS,AFTER,11,3.67,8,2.67,1,0.33,1.00,1.00
M713,TOY'S,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,4611 - TOYS,4611F - OTHERS TOYS,4611D - ACTIVITY TOYS,AFTER,11,3.67,26,8.67,2,0.67,1.00,1.50
O248,AIR FRESHNER,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,4741 - CAR AIR FRESHENER,4741A - CAR AIR FRESHENER GEL,4741B - CAR AIR FRESHENER PAPPER,AFTER,10,3.33,5,1.67,1,0.33,1.00,1.00
O248,AIR FRESHNER,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,4741 - CAR AIR FRESHENER,4741A - CAR AIR FRESHENER GEL,4741B - CAR AIR FRESHENER PAPPER,BEFORE,16,8.00,14,7.00,1,0.50,1.00,1.00
O248,AIR FRESHNER,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,4741 - CAR AIR FRESHENER,4741B - CAR AIR FRESHENER PAPPER,4741A - CAR AIR FRESHENER GEL,AFTER,5,1.67,10,3.33,1,0.33,1.00,1.00
O248,AIR FRESHNER,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,4741 - CAR AIR FRESHENER,4741B - CAR AIR FRESHENER PAPPER,4741A - CAR AIR FRESHENER GEL,BEFORE,14,7.00,16,8.00,1,0.50,1.00,1.00
O248,BACKWALL,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,2412 - SKM (SIGARET KRETEK MESIN) LTLN,2412A - SKM (SIGARET KRETEK MESIN) LTLN 12,2412B - SKM (SIGARET KRETEK MESIN) LTLN 16,AFTER,34,11.33,211,70.33,1,0.33,1.00,1.00
O248,BACKWALL,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,2412 - SKM (SIGARET KRETEK MESIN) LTLN,2412A - SKM (SIGARET KRETEK MESIN) LTLN 12,2412B - SKM (SIGARET KRETEK MESIN) LTLN 16,BEFORE,41,20.50,214,107.00,1,0.50,1.00,1.00
O248,BACKWALL,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,2412 - SKM (SIGARET KRETEK MESIN) LTLN,2412A - SKM (SIGARET KRETEK MESIN) LTLN 12,2412C - SKM (SIGARET KRETEK MESIN) LTLN 20,AFTER,34,11.33,67,22.33,1,0.33,1.00,1.00
O248,BACKWALL,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,2412 - SKM (SIGARET KRETEK MESIN) LTLN,2412B - SKM (SIGARET KRETEK MESIN) LTLN 16,2412A - SKM (SIGARET KRETEK MESIN) LTLN 12,AFTER,211,70.33,34,11.33,1,0.33,1.00,1.00
O248,BACKWALL,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,2412 - SKM (SIGARET KRETEK MESIN) LTLN,2412B - SKM (SIGARET KRETEK MESIN) LTLN 16,2412A - SKM (SIGARET KRETEK MESIN) LTLN 12,BEFORE,214,107.00,41,20.50,1,0.50,1.00,1.00
O248,BACKWALL,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,2412 - SKM (SIGARET KRETEK MESIN) LTLN,2412B - SKM (SIGARET KRETEK MESIN) LTLN 16,2412C - SKM (SIGARET KRETEK MESIN) LTLN 20,AFTER,211,70.33,67,22.33,11,3.67,1.27,1.27
O248,BACKWALL,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,2412 - SKM (SIGARET KRETEK MESIN) LTLN,2412B - SKM (SIGARET KRETEK MESIN) LTLN 16,2412C - SKM (SIGARET KRETEK MESIN) LTLN 20,BEFORE,214,107.00,107,53.50,7,3.50,1.00,1.14
O248,BACKWALL,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,2412 - SKM (SIGARET KRETEK MESIN) LTLN,2412C - SKM (SIGARET KRETEK MESIN) LTLN 20,2412A - SKM (SIGARET KRETEK MESIN) LTLN 12,AFTER,67,22.33,34,11.33,1,0.33,1.00,1.00
O248,BACKWALL,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,2412 - SKM (SIGARET KRETEK MESIN) LTLN,2412C - SKM (SIGARET KRETEK MESIN) LTLN 20,2412B - SKM (SIGARET KRETEK MESIN) LTLN 16,AFTER,67,22.33,211,70.33,11,3.67,1.27,1.27
O248,BACKWALL,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,2412 - SKM (SIGARET KRETEK MESIN) LTLN,2412C - SKM (SIGARET KRETEK MESIN) LTLN 20,2412B - SKM (SIGARET KRETEK MESIN) LTLN 16,BEFORE,107,53.50,214,107.00,7,3.50,1.14,1.00
O248,BACKWALL,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,2413 - SKM (SIGARET KRETEK MESIN) FF,2413A - SKM (SIGARET KRETEK MESIN) FF 12,2413B - SKM (SIGARET KRETEK MESIN) FF 16,AFTER,115,38.33,58,19.33,5,1.67,1.40,1.20
O248,BACKWALL,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,2413 - SKM (SIGARET KRETEK MESIN) FF,2413A - SKM (SIGARET KRETEK MESIN) FF 12,2413B - SKM (SIGARET KRETEK MESIN) FF 16,BEFORE,159,79.50,83,41.50,6,3.00,2.50,1.00
O248,BACKWALL,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,2413 - SKM (SIGARET KRETEK MESIN) FF,2413A - SKM (SIGARET KRETEK MESIN) FF 12,2413C - SKM (SIGARET KRETEK MESIN) FF 20,AFTER,115,38.33,22,7.33,3,1.00,1.33,1.33
O248,BACKWALL,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,2413 - SKM (SIGARET KRETEK MESIN) FF,2413B - SKM (SIGARET KRETEK MESIN) FF 16,2413A - SKM (SIGARET KRETEK MESIN) FF 12,AFTER,58,19.33,115,38.33,5,1.67,1.20,1.40
O248,BACKWALL,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,2413 - SKM (SIGARET KRETEK MESIN) FF,2413B - SKM (SIGARET KRETEK MESIN) FF 16,2413A - SKM (SIGARET KRETEK MESIN) FF 12,BEFORE,83,41.50,159,79.50,6,3.00,1.00,2.50
O248,BACKWALL,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,2413 - SKM (SIGARET KRETEK MESIN) FF,2413B - SKM (SIGARET KRETEK MESIN) FF 16,2413C - SKM (SIGARET KRETEK MESIN) FF 20,AFTER,58,19.33,22,7.33,2,0.67,1.50,1.50
O248,BACKWALL,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,2413 - SKM (SIGARET KRETEK MESIN) FF,2413C - SKM (SIGARET KRETEK MESIN) FF 20,2413A - SKM (SIGARET KRETEK MESIN) FF 12,AFTER,22,7.33,115,38.33,3,1.00,1.33,1.33
O248,BACKWALL,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,2413 - SKM (SIGARET KRETEK MESIN) FF,2413C - SKM (SIGARET KRETEK MESIN) FF 20,2413B - SKM (SIGARET KRETEK MESIN) FF 16,AFTER,22,7.33,58,19.33,2,0.67,1.50,1.50
O248,BACKWALL,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,2415 - SIGARET ELEKTRIK,2415A - DEVICE,2415C - LIQUID,AFTER,6,2.00,21,7.00,6,2.00,1.00,1.17
O248,BACKWALL,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,2415 - SIGARET ELEKTRIK,2415C - LIQUID,2415A - DEVICE,AFTER,21,7.00,6,2.00,6,2.00,1.17,1.00
O248,BCTB (FLOOR),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,1119 - MINERAL WATER GALON,1119A - MINERAL WATER GALON 15-19L,1119B - MINERAL WATER GALON 5-6L,AFTER,69,23.00,10,3.33,1,0.33,1.00,1.00
O248,BCTB (FLOOR),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,1119 - MINERAL WATER GALON,1119A - MINERAL WATER GALON 15-19L,1119C - GALON,BEFORE,149,74.50,1,0.50,1,0.50,1.00,1.00
O248,BCTB (FLOOR),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,1119 - MINERAL WATER GALON,1119B - MINERAL WATER GALON 5-6L,1119A - MINERAL WATER GALON 15-19L,AFTER,10,3.33,69,23.00,1,0.33,1.00,1.00
O248,BCTB (FLOOR),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,1119 - MINERAL WATER GALON,1119C - GALON,1119A - MINERAL WATER GALON 15-19L,BEFORE,1,0.50,149,74.50,1,0.50,1.00,1.00
O248,BEVERAGES,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,2023 - TETRAPACK LIQUID MILK,2023D - TETRAPAK LIQUID MILK 900-1000ML,2023E - TETRAPAK LIQUID MILK PACKED,AFTER,188,62.67,147,49.00,4,1.33,1.00,1.00
O248,BEVERAGES,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,2023 - TETRAPACK LIQUID MILK,2023D - TETRAPAK LIQUID MILK 900-1000ML,2023E - TETRAPAK LIQUID MILK PACKED,BEFORE,196,98.00,122,61.00,1,0.50,1.00,1.00
O248,BEVERAGES,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,2023 - TETRAPACK LIQUID MILK,2023E - TETRAPAK LIQUID MILK PACKED,2023D - TETRAPAK LIQUID MILK 900-1000ML,AFTER,147,49.00,188,62.67,4,1.33,1.00,1.00
O248,BEVERAGES,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,2023 - TETRAPACK LIQUID MILK,2023E - TETRAPAK LIQUID MILK PACKED,2023D - TETRAPAK LIQUID MILK 900-1000ML,BEFORE,122,61.00,196,98.00,1,0.50,1.00,1.00
O248,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2222 - COOKIES BISCUIT,2222A - COOKIES BISCUIT 15-30G,2222C - COOKIES BISCUIT 61-100G,AFTER,8,2.67,149,49.67,1,0.33,1.00,1.00
O248,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2222 - COOKIES BISCUIT,2222A - COOKIES BISCUIT 15-30G,2222D - COOKIES BISCUIT 110-200G,AFTER,8,2.67,40,13.33,1,0.33,1.00,1.00
O248,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2222 - COOKIES BISCUIT,2222B - COOKIES BISCUIT 40-60G,2222C - COOKIES BISCUIT 61-100G,AFTER,140,46.67,149,49.67,12,4.00,1.95,1.00
O248,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2222 - COOKIES BISCUIT,2222B - COOKIES BISCUIT 40-60G,2222D - COOKIES BISCUIT 110-200G,AFTER,140,46.67,40,13.33,2,0.67,1.00,1.00
O248,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2222 - COOKIES BISCUIT,2222B - COOKIES BISCUIT 40-60G,2222E - COOKIES BISCUIT 250-300G,AFTER,140,46.67,25,8.33,1,0.33,1.00,1.00
O248,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2222 - COOKIES BISCUIT,2222B - COOKIES BISCUIT 40-60G,2222F - HEALTHY COOKIES BISCUIT,AFTER,140,46.67,56,18.67,3,1.00,1.00,1.33
O248,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2222 - COOKIES BISCUIT,2222C - COOKIES BISCUIT 61-100G,2222A - COOKIES BISCUIT 15-30G,AFTER,149,49.67,8,2.67,1,0.33,1.00,1.00
O248,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2222 - COOKIES BISCUIT,2222C - COOKIES BISCUIT 61-100G,2222B - COOKIES BISCUIT 40-60G,AFTER,149,49.67,140,46.67,12,4.00,1.00,1.95
O248,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2222 - COOKIES BISCUIT,2222C - COOKIES BISCUIT 61-100G,2222D - COOKIES BISCUIT 110-200G,AFTER,149,49.67,40,13.33,2,0.67,1.00,1.00
O248,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2222 - COOKIES BISCUIT,2222C - COOKIES BISCUIT 61-100G,2222F - HEALTHY COOKIES BISCUIT,AFTER,149,49.67,56,18.67,1,0.33,1.00,1.00
O248,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2222 - COOKIES BISCUIT,2222D - COOKIES BISCUIT 110-200G,2222A - COOKIES BISCUIT 15-30G,AFTER,40,13.33,8,2.67,1,0.33,1.00,1.00
O248,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2222 - COOKIES BISCUIT,2222D - COOKIES BISCUIT 110-200G,2222B - COOKIES BISCUIT 40-60G,AFTER,40,13.33,140,46.67,2,0.67,1.00,1.00
O248,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2222 - COOKIES BISCUIT,2222D - COOKIES BISCUIT 110-200G,2222C - COOKIES BISCUIT 61-100G,AFTER,40,13.33,149,49.67,2,0.67,1.00,1.00
O248,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2222 - COOKIES BISCUIT,2222E - COOKIES BISCUIT 250-300G,2222B - COOKIES BISCUIT 40-60G,AFTER,25,8.33,140,46.67,1,0.33,1.00,1.00
O248,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2222 - COOKIES BISCUIT,2222F - HEALTHY COOKIES BISCUIT,2222B - COOKIES BISCUIT 40-60G,AFTER,56,18.67,140,46.67,3,1.00,1.33,1.00
O248,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2222 - COOKIES BISCUIT,2222F - HEALTHY COOKIES BISCUIT,2222C - COOKIES BISCUIT 61-100G,AFTER,56,18.67,149,49.67,1,0.33,1.00,1.00
O248,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2223 - CRACKER BISCUIT,2223A - CRACKER BISCUIT 10-30G,2223B - CRACKER BISCUIT 35-99G,AFTER,6,2.00,90,30.00,1,0.33,1.00,1.00
O248,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2223 - CRACKER BISCUIT,2223B - CRACKER BISCUIT 35-99G,2223A - CRACKER BISCUIT 10-30G,AFTER,90,30.00,6,2.00,1,0.33,1.00,1.00
O248,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2223 - CRACKER BISCUIT,2223B - CRACKER BISCUIT 35-99G,2223C - CRACKER BISCUIT 100-180G,AFTER,90,30.00,110,36.67,7,2.33,1.00,1.00
O248,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2223 - CRACKER BISCUIT,2223B - CRACKER BISCUIT 35-99G,2223D - CRACKER BISCUIT 200-260G,AFTER,90,30.00,36,12.00,2,0.67,1.00,1.00
O248,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2223 - CRACKER BISCUIT,2223C - CRACKER BISCUIT 100-180G,2223B - CRACKER BISCUIT 35-99G,AFTER,110,36.67,90,30.00,7,2.33,1.00,1.00
