kd_store,section,kd_section,kd_variant,plano_group_final,brand,category_a,category_b,period_flag,trans_a,trans_a_pm,trans_b,trans_b_pm,trans_ab,trans_ab_pm,qty_a,qty_b,qty_ab
U804,HOUSE HOLD,QD,QDH,BEFORE_V1,DAHLIA,3624 - GEL AIR FRESHENER,3623 - AEROSOL AIR FRESHENER,BEFORE,20,10.00,7,3.50,1,0.50,29,12,3
U804,HOUSE HOLD,QD,QDH,BEFORE_V1,EKONOMI,3516 - DISHWASHING CLEANER,3712 - CREAM DETERGENT,BEFORE,257,128.50,31,15.50,3,1.50,465,55,4
U804,HOUSE HOLD,QD,QDH,BEFORE_V1,EKONOMI,3712 - CREAM DETERGENT,3516 - DISHWASHING CLEANER,BEFORE,31,15.50,257,128.50,3,1.50,55,465,3
U804,HOUSE HOLD,QD,QDH,BEFORE_V1,HIT,3611 - AEROSOL INSECTICIDES,3612 - COIL INSECTICIDES,BEFORE,126,63.00,18,9.00,1,0.50,144,34,1
U804,HOUSE HOLD,QD,QDH,BEFORE_V1,HIT,3611 - AEROSOL INSECTICIDES,3615 - ELECTRIC INSECTICIDES,BEFORE,126,63.00,111,55.50,4,2.00,144,129,4
U804,HOUSE HOLD,QD,QDH,BEFORE_V1,HIT,3612 - COIL INSECTICIDES,3611 - AEROSOL INSECTICIDES,BEFORE,18,9.00,126,63.00,1,0.50,34,144,2
U804,HOUSE HOLD,QD,QDH,BEFORE_V1,HIT,3612 - COIL INSECTICIDES,3615 - ELECTRIC INSECTICIDES,BEFORE,18,9.00,111,55.50,1,0.50,34,129,1
U804,HOUSE HOLD,QD,QDH,BEFORE_V1,HIT,3615 - ELECTRIC INSECTICIDES,3611 - AEROSOL INSECTICIDES,BEFORE,111,55.50,126,63.00,4,2.00,129,144,4
U804,HOUSE HOLD,QD,QDH,BEFORE_V1,HIT,3615 - ELECTRIC INSECTICIDES,3612 - COIL INSECTICIDES,BEFORE,111,55.50,18,9.00,1,0.50,129,34,1
U804,HOUSE HOLD,QD,QDH,BEFORE_V1,JAZ1,3711 - POWDER DETERGENT,3714 - LIQUID DETERGENT,BEFORE,43,21.50,45,22.50,4,2.00,49,66,4
U804,HOUSE HOLD,QD,QDH,BEFORE_V1,JAZ1,3714 - LIQUID DETERGENT,3711 - POWDER DETERGENT,BEFORE,45,22.50,43,21.50,4,2.00,66,49,9
U804,HOUSE HOLD,QD,QDH,BEFORE_V1,MOLTO,3722 - CONCENTRATE FABRIC CONDITIONER,3723 - DILUTE FABRIC CONDITIONER,BEFORE,40,20.00,54,27.00,1,0.50,43,90,1
U804,HOUSE HOLD,QD,QDH,BEFORE_V1,MOLTO,3722 - CONCENTRATE FABRIC CONDITIONER,3724 - IRONING,BEFORE,40,20.00,84,42.00,1,0.50,43,173,1
U804,HOUSE HOLD,QD,QDH,BEFORE_V1,MOLTO,3723 - DILUTE FABRIC CONDITIONER,3722 - CONCENTRATE FABRIC CONDITIONER,BEFORE,54,27.00,40,20.00,1,0.50,90,43,1
U804,HOUSE HOLD,QD,QDH,BEFORE_V1,MOLTO,3723 - DILUTE FABRIC CONDITIONER,3724 - IRONING,BEFORE,54,27.00,84,42.00,3,1.50,90,173,4
U804,HOUSE HOLD,QD,QDH,BEFORE_V1,MOLTO,3724 - IRONING,3722 - CONCENTRATE FABRIC CONDITIONER,BEFORE,84,42.00,40,20.00,1,0.50,173,43,3
U804,HOUSE HOLD,QD,QDH,BEFORE_V1,MOLTO,3724 - IRONING,3723 - DILUTE FABRIC CONDITIONER,BEFORE,84,42.00,54,27.00,3,1.50,173,90,3
U804,HOUSE HOLD,QD,QDH,BEFORE_V1,RINSO,3711 - POWDER DETERGENT,3714 - LIQUID DETERGENT,BEFORE,93,46.50,78,39.00,5,2.50,220,165,5
U804,HOUSE HOLD,QD,QDH,BEFORE_V1,RINSO,3714 - LIQUID DETERGENT,3711 - POWDER DETERGENT,BEFORE,78,39.00,93,46.50,5,2.50,165,220,7
U804,HOUSE HOLD,QD,QDH,BEFORE_V1,SOKLIN,3511 - FLOOR CLEANER,3711 - POWDER DETERGENT,BEFORE,109,54.50,166,83.00,8,4.00,190,253,18
U804,HOUSE HOLD,QD,QDH,BEFORE_V1,SOKLIN,3511 - FLOOR CLEANER,3714 - LIQUID DETERGENT,BEFORE,109,54.50,332,166.00,17,8.50,190,661,37
U804,HOUSE HOLD,QD,QDH,BEFORE_V1,SOKLIN,3511 - FLOOR CLEANER,3722 - CONCENTRATE FABRIC CONDITIONER,BEFORE,109,54.50,31,15.50,4,2.00,190,43,4
U804,HOUSE HOLD,QD,QDH,BEFORE_V1,SOKLIN,3511 - FLOOR CLEANER,3723 - DILUTE FABRIC CONDITIONER,BEFORE,109,54.50,281,140.50,9,4.50,190,521,9
U804,HOUSE HOLD,QD,QDH,BEFORE_V1,SOKLIN,3711 - POWDER DETERGENT,3511 - FLOOR CLEANER,BEFORE,166,83.00,109,54.50,8,4.00,253,190,18
U804,HOUSE HOLD,QD,QDH,BEFORE_V1,SOKLIN,3711 - POWDER DETERGENT,3714 - LIQUID DETERGENT,BEFORE,166,83.00,332,166.00,19,9.50,253,661,25
U804,HOUSE HOLD,QD,QDH,BEFORE_V1,SOKLIN,3711 - POWDER DETERGENT,3723 - DILUTE FABRIC CONDITIONER,BEFORE,166,83.00,281,140.50,28,14.00,253,521,32
U804,HOUSE HOLD,QD,QDH,BEFORE_V1,SOKLIN,3714 - LIQUID DETERGENT,3511 - FLOOR CLEANER,BEFORE,332,166.00,109,54.50,17,8.50,661,190,36
U804,HOUSE HOLD,QD,QDH,BEFORE_V1,SOKLIN,3714 - LIQUID DETERGENT,3711 - POWDER DETERGENT,BEFORE,332,166.00,166,83.00,19,9.50,661,253,34
U804,HOUSE HOLD,QD,QDH,BEFORE_V1,SOKLIN,3714 - LIQUID DETERGENT,3722 - CONCENTRATE FABRIC CONDITIONER,BEFORE,332,166.00,31,15.50,11,5.50,661,43,14
U804,HOUSE HOLD,QD,QDH,BEFORE_V1,SOKLIN,3714 - LIQUID DETERGENT,3723 - DILUTE FABRIC CONDITIONER,BEFORE,332,166.00,281,140.50,49,24.50,661,521,79
U804,HOUSE HOLD,QD,QDH,BEFORE_V1,SOKLIN,3722 - CONCENTRATE FABRIC CONDITIONER,3511 - FLOOR CLEANER,BEFORE,31,15.50,109,54.50,4,2.00,43,190,5
U804,HOUSE HOLD,QD,QDH,BEFORE_V1,SOKLIN,3722 - CONCENTRATE FABRIC CONDITIONER,3714 - LIQUID DETERGENT,BEFORE,31,15.50,332,166.00,11,5.50,43,661,14
U804,HOUSE HOLD,QD,QDH,BEFORE_V1,SOKLIN,3722 - CONCENTRATE FABRIC CONDITIONER,3723 - DILUTE FABRIC CONDITIONER,BEFORE,31,15.50,281,140.50,4,2.00,43,521,7
U804,HOUSE HOLD,QD,QDH,BEFORE_V1,SOKLIN,3723 - DILUTE FABRIC CONDITIONER,3511 - FLOOR CLEANER,BEFORE,281,140.50,109,54.50,9,4.50,521,190,12
U804,HOUSE HOLD,QD,QDH,BEFORE_V1,SOKLIN,3723 - DILUTE FABRIC CONDITIONER,3711 - POWDER DETERGENT,BEFORE,281,140.50,166,83.00,28,14.00,521,253,38
U804,HOUSE HOLD,QD,QDH,BEFORE_V1,SOKLIN,3723 - DILUTE FABRIC CONDITIONER,3714 - LIQUID DETERGENT,BEFORE,281,140.50,332,166.00,49,24.50,521,661,66
U804,HOUSE HOLD,QD,QDH,BEFORE_V1,SOKLIN,3723 - DILUTE FABRIC CONDITIONER,3722 - CONCENTRATE FABRIC CONDITIONER,BEFORE,281,140.50,31,15.50,4,2.00,521,43,8
U804,HOUSE HOLD,QD,QDH,BEFORE_V1,STELLA,3623 - AEROSOL AIR FRESHENER,3624 - GEL AIR FRESHENER,BEFORE,58,29.00,77,38.50,6,3.00,71,134,6
U804,HOUSE HOLD,QD,QDH,BEFORE_V1,STELLA,3624 - GEL AIR FRESHENER,3623 - AEROSOL AIR FRESHENER,BEFORE,77,38.50,58,29.00,6,3.00,134,71,12
U804,HOUSE HOLD,QD,QDH,BEFORE_V1,SWALLOW,3621 - TOILET NAPHTHALENE,3622 - CABINET NAPHTHALENE,BEFORE,26,13.00,14,7.00,3,1.50,36,14,4
U804,HOUSE HOLD,QD,QDH,BEFORE_V1,SWALLOW,3622 - CABINET NAPHTHALENE,3621 - TOILET NAPHTHALENE,BEFORE,14,7.00,26,13.00,3,1.50,14,36,3
U804,HOUSE HOLD,QD,QDH,BEFORE_V1,VAPE,3611 - AEROSOL INSECTICIDES,3612 - COIL INSECTICIDES,BEFORE,130,65.00,42,21.00,3,1.50,162,55,3
U804,HOUSE HOLD,QD,QDH,BEFORE_V1,VAPE,3611 - AEROSOL INSECTICIDES,3615 - ELECTRIC INSECTICIDES,BEFORE,130,65.00,71,35.50,5,2.50,162,88,5
U804,HOUSE HOLD,QD,QDH,BEFORE_V1,VAPE,3612 - COIL INSECTICIDES,3611 - AEROSOL INSECTICIDES,BEFORE,42,21.00,130,65.00,3,1.50,55,162,3
U804,HOUSE HOLD,QD,QDH,BEFORE_V1,VAPE,3612 - COIL INSECTICIDES,3615 - ELECTRIC INSECTICIDES,BEFORE,42,21.00,71,35.50,1,0.50,55,88,1
U804,HOUSE HOLD,QD,QDH,BEFORE_V1,VAPE,3615 - ELECTRIC INSECTICIDES,3611 - AEROSOL INSECTICIDES,BEFORE,71,35.50,130,65.00,5,2.50,88,162,5
U804,HOUSE HOLD,QD,QDH,BEFORE_V1,VAPE,3615 - ELECTRIC INSECTICIDES,3612 - COIL INSECTICIDES,BEFORE,71,35.50,42,21.00,1,0.50,88,55,1
U804,ICE CREAM,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,CAMPINA,6241 - TAKE HOME ICE CREAM,6242 - IMPULSE ICE CREAM,BEFORE,14,7.00,145,72.50,3,1.50,18,339,3
U804,ICE CREAM,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,CAMPINA,6242 - IMPULSE ICE CREAM,6241 - TAKE HOME ICE CREAM,BEFORE,145,72.50,14,7.00,3,1.50,339,18,5
U804,ICE CREAM,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,WALL'S,6241 - TAKE HOME ICE CREAM,6242 - IMPULSE ICE CREAM,AFTER,36,12.00,306,102.00,11,3.67,41,664,11
U804,ICE CREAM,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,WALL'S,6241 - TAKE HOME ICE CREAM,6242 - IMPULSE ICE CREAM,BEFORE,52,26.00,431,215.50,9,4.50,62,1100,11
U804,ICE CREAM,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,WALL'S,6242 - IMPULSE ICE CREAM,6241 - TAKE HOME ICE CREAM,AFTER,306,102.00,36,12.00,11,3.67,664,41,17
U804,ICE CREAM,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,WALL'S,6242 - IMPULSE ICE CREAM,6241 - TAKE HOME ICE CREAM,BEFORE,431,215.50,52,26.00,9,4.50,1100,62,19
U804,MEDICINE & BABY CARE,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,ALFAMART,3313 - WET TISSUE,3333 - BABY COTTON,AFTER,12,4.00,48,16.00,1,0.33,12,52,1
U804,MEDICINE & BABY CARE,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,ALFAMART,3333 - BABY COTTON,3313 - WET TISSUE,AFTER,48,16.00,12,4.00,1,0.33,52,12,1
U804,MEDICINE & BABY CARE,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,ALFAMART,3333 - BABY COTTON,3334 - REGULER COTTON BUD,AFTER,48,16.00,49,16.33,2,0.67,52,57,2
U804,MEDICINE & BABY CARE,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,ALFAMART,3333 - BABY COTTON,3334 - REGULER COTTON BUD,BEFORE,70,35.00,39,19.50,2,1.00,72,42,2
U804,MEDICINE & BABY CARE,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,ALFAMART,3334 - REGULER COTTON BUD,3333 - BABY COTTON,AFTER,49,16.33,48,16.00,2,0.67,57,52,2
U804,MEDICINE & BABY CARE,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,ALFAMART,3334 - REGULER COTTON BUD,3333 - BABY COTTON,BEFORE,39,19.50,70,35.00,2,1.00,42,72,2
U804,MEDICINE & BABY CARE,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,CAP LANG,3132 - TELON OIL,3133 - CAJUPUTI OIL,BEFORE,10,5.00,78,39.00,1,0.50,12,92,3
U804,MEDICINE & BABY CARE,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,CAP LANG,3133 - CAJUPUTI OIL,3132 - TELON OIL,BEFORE,78,39.00,10,5.00,1,0.50,92,12,3
U804,MEDICINE & BABY CARE,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,COLGATE,3424 - TOOTH PASTE KIDS,3425 - TOOTH BRUSH KIDS,BEFORE,3,1.50,3,1.50,1,0.50,3,3,1
U804,MEDICINE & BABY CARE,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,COLGATE,3425 - TOOTH BRUSH KIDS,3424 - TOOTH PASTE KIDS,BEFORE,3,1.50,3,1.50,1,0.50,3,3,1
U804,MEDICINE & BABY CARE,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,CUSSONS,3132 - TELON OIL,3313 - WET TISSUE,BEFORE,8,4.00,15,7.50,1,0.50,8,16,1
U804,MEDICINE & BABY CARE,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,CUSSONS,3132 - TELON OIL,3412 - BABY BAR SOAP,BEFORE,8,4.00,2,1.00,1,0.50,8,4,1
U804,MEDICINE & BABY CARE,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,CUSSONS,3132 - TELON OIL,3444 - BABY EQUIPMENT,BEFORE,8,4.00,2,1.00,1,0.50,8,2,1
U804,MEDICINE & BABY CARE,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,CUSSONS,3313 - WET TISSUE,3132 - TELON OIL,BEFORE,15,7.50,8,4.00,1,0.50,16,8,1
U804,MEDICINE & BABY CARE,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,CUSSONS,3313 - WET TISSUE,3444 - BABY EQUIPMENT,BEFORE,15,7.50,2,1.00,1,0.50,16,2,1
U804,MEDICINE & BABY CARE,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,CUSSONS,3412 - BABY BAR SOAP,3132 - TELON OIL,BEFORE,2,1.00,8,4.00,1,0.50,4,8,2
U804,MEDICINE & BABY CARE,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,CUSSONS,3413 - BABY COLOGNE,3414 - BABY TALCUM POWDER,AFTER,6,2.00,7,2.33,1,0.33,6,9,1
U804,MEDICINE & BABY CARE,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,CUSSONS,3413 - BABY COLOGNE,3446 - BABY LIQUID CLEANSER,AFTER,6,2.00,10,3.33,1,0.33,6,10,1
U804,MEDICINE & BABY CARE,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,CUSSONS,3414 - BABY TALCUM POWDER,3413 - BABY COLOGNE,AFTER,7,2.33,6,2.00,1,0.33,9,6,1
U804,MEDICINE & BABY CARE,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,CUSSONS,3416 - BABY LIQUID SOAP,3422 - KIDS COLOGNE,BEFORE,7,3.50,5,2.50,1,0.50,7,5,1
U804,MEDICINE & BABY CARE,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,CUSSONS,3422 - KIDS COLOGNE,3416 - BABY LIQUID SOAP,BEFORE,5,2.50,7,3.50,1,0.50,5,7,1
U804,MEDICINE & BABY CARE,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,CUSSONS,3444 - BABY EQUIPMENT,3132 - TELON OIL,BEFORE,2,1.00,8,4.00,1,0.50,2,8,1
U804,MEDICINE & BABY CARE,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,CUSSONS,3444 - BABY EQUIPMENT,3313 - WET TISSUE,BEFORE,2,1.00,15,7.50,1,0.50,2,16,1
U804,MEDICINE & BABY CARE,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,CUSSONS,3446 - BABY LIQUID CLEANSER,3413 - BABY COLOGNE,AFTER,10,3.33,6,2.00,1,0.33,10,6,1
U804,MEDICINE & BABY CARE,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,DOREMI,3422 - KIDS COLOGNE,3423 - KIDS LIQUID SOAP,AFTER,4,1.33,5,1.67,2,0.67,5,10,3
U804,MEDICINE & BABY CARE,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,DOREMI,3423 - KIDS LIQUID SOAP,3422 - KIDS COLOGNE,AFTER,5,1.67,4,1.33,2,0.67,10,5,5
U804,MEDICINE & BABY CARE,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,FRESH CARE,"3125 - SALVE, BALM, CREAM & LIQ MEDICINE",3131 - TRADITIONAL & CHINESE,AFTER,8,2.67,23,7.67,1,0.33,8,24,1
U804,MEDICINE & BABY CARE,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,FRESH CARE,3131 - TRADITIONAL & CHINESE,"3125 - SALVE, BALM, CREAM & LIQ MEDICINE",AFTER,23,7.67,8,2.67,1,0.33,24,8,1
U804,MEDICINE & BABY CARE,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,FRESH CARE,3131 - TRADITIONAL & CHINESE,3133 - CAJUPUTI OIL,BEFORE,31,15.50,2,1.00,1,0.50,33,2,1
U804,MEDICINE & BABY CARE,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,FRESH CARE,3133 - CAJUPUTI OIL,3131 - TRADITIONAL & CHINESE,BEFORE,2,1.00,31,15.50,1,0.50,2,33,1
U804,MEDICINE & BABY CARE,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,GAJAH,3132 - TELON OIL,3133 - CAJUPUTI OIL,BEFORE,1,0.50,1,0.50,1,0.50,1,1,1
U804,MEDICINE & BABY CARE,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,GAJAH,3133 - CAJUPUTI OIL,3132 - TELON OIL,BEFORE,1,0.50,1,0.50,1,0.50,1,1,1
U804,MEDICINE & BABY CARE,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,HANSAPLAST,3121 - PLESTER,3123 - ANTISEPTIC,AFTER,35,11.67,1,0.33,1,0.33,44,1,2
U804,MEDICINE & BABY CARE,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,HANSAPLAST,3121 - PLESTER,3123 - ANTISEPTIC,BEFORE,24,12.00,2,1.00,1,0.50,29,2,1
U804,MEDICINE & BABY CARE,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,HANSAPLAST,3123 - ANTISEPTIC,3121 - PLESTER,AFTER,1,0.33,35,11.67,1,0.33,1,44,1
U804,MEDICINE & BABY CARE,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,HANSAPLAST,3123 - ANTISEPTIC,3121 - PLESTER,BEFORE,2,1.00,24,12.00,1,0.50,2,29,1
U804,MEDICINE & BABY CARE,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,JOHNSONS,3413 - BABY COLOGNE,"3415 - BABY LOTION, OIL & CREAM",BEFORE,12,6.00,13,6.50,1,0.50,14,13,1
U804,MEDICINE & BABY CARE,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,JOHNSONS,3413 - BABY COLOGNE,3416 - BABY LIQUID SOAP,BEFORE,12,6.00,13,6.50,1,0.50,14,14,1
U804,MEDICINE & BABY CARE,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,JOHNSONS,"3415 - BABY LOTION, OIL & CREAM",3413 - BABY COLOGNE,BEFORE,13,6.50,12,6.00,1,0.50,13,14,1
U804,MEDICINE & BABY CARE,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,JOHNSONS,"3415 - BABY LOTION, OIL & CREAM",3416 - BABY LIQUID SOAP,BEFORE,13,6.50,13,6.50,1,0.50,13,14,1
U804,MEDICINE & BABY CARE,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,JOHNSONS,3416 - BABY LIQUID SOAP,3413 - BABY COLOGNE,BEFORE,13,6.50,12,6.00,1,0.50,14,14,1
U804,MEDICINE & BABY CARE,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,JOHNSONS,3416 - BABY LIQUID SOAP,"3415 - BABY LOTION, OIL & CREAM",BEFORE,13,6.50,13,6.50,1,0.50,14,13,1
U804,MEDICINE & BABY CARE,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,KODOMO,3313 - WET TISSUE,3421 - KIDS SHAMPOO,AFTER,56,18.67,9,3.00,3,1.00,61,10,3
U804,MEDICINE & BABY CARE,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,KODOMO,3313 - WET TISSUE,3423 - KIDS LIQUID SOAP,BEFORE,94,47.00,10,5.00,1,0.50,123,14,1
U804,MEDICINE & BABY CARE,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,KODOMO,3313 - WET TISSUE,3424 - TOOTH PASTE KIDS,AFTER,56,18.67,19,6.33,2,0.67,61,22,2
U804,MEDICINE & BABY CARE,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,KODOMO,3416 - BABY LIQUID SOAP,3421 - KIDS SHAMPOO,AFTER,8,2.67,9,3.00,1,0.33,10,10,1
U804,MEDICINE & BABY CARE,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,KODOMO,3416 - BABY LIQUID SOAP,3425 - TOOTH BRUSH KIDS,BEFORE,15,7.50,26,13.00,1,0.50,15,31,1
U804,MEDICINE & BABY CARE,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,KODOMO,3421 - KIDS SHAMPOO,3313 - WET TISSUE,AFTER,9,3.00,56,18.67,3,1.00,10,61,3
U804,MEDICINE & BABY CARE,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,KODOMO,3421 - KIDS SHAMPOO,3416 - BABY LIQUID SOAP,AFTER,9,3.00,8,2.67,1,0.33,10,10,1
U804,MEDICINE & BABY CARE,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,KODOMO,3421 - KIDS SHAMPOO,3425 - TOOTH BRUSH KIDS,AFTER,9,3.00,17,5.67,2,0.67,10,18,2
U804,MEDICINE & BABY CARE,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,KODOMO,3423 - KIDS LIQUID SOAP,3313 - WET TISSUE,BEFORE,10,5.00,94,47.00,1,0.50,14,123,1
U804,MEDICINE & BABY CARE,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,KODOMO,3424 - TOOTH PASTE KIDS,3313 - WET TISSUE,AFTER,19,6.33,56,18.67,2,0.67,22,61,2
U804,MEDICINE & BABY CARE,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,KODOMO,3424 - TOOTH PASTE KIDS,3425 - TOOTH BRUSH KIDS,BEFORE,28,14.00,26,13.00,1,0.50,41,31,1
U804,MEDICINE & BABY CARE,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,KODOMO,3425 - TOOTH BRUSH KIDS,3416 - BABY LIQUID SOAP,BEFORE,26,13.00,15,7.50,1,0.50,31,15,1
U804,MEDICINE & BABY CARE,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,KODOMO,3425 - TOOTH BRUSH KIDS,3421 - KIDS SHAMPOO,AFTER,17,5.67,9,3.00,2,0.67,18,10,2
U804,MEDICINE & BABY CARE,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,KODOMO,3425 - TOOTH BRUSH KIDS,3424 - TOOTH PASTE KIDS,BEFORE,26,13.00,28,14.00,1,0.50,31,41,2
U804,MEDICINE & BABY CARE,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,MASTER,3421 - KIDS SHAMPOO,3422 - KIDS COLOGNE,BEFORE,1,0.50,2,1.00,1,0.50,1,2,1
U804,MEDICINE & BABY CARE,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,MASTER,3422 - KIDS COLOGNE,3421 - KIDS SHAMPOO,BEFORE,2,1.00,1,0.50,1,0.50,2,1,1
U804,MEDICINE & BABY CARE,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,MY BABY,3132 - TELON OIL,3313 - WET TISSUE,BEFORE,67,33.50,20,10.00,1,0.50,77,20,1
U804,MEDICINE & BABY CARE,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,MY BABY,3132 - TELON OIL,3414 - BABY TALCUM POWDER,AFTER,29,9.67,18,6.00,1,0.33,29,18,1
U804,MEDICINE & BABY CARE,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,MY BABY,3132 - TELON OIL,3414 - BABY TALCUM POWDER,BEFORE,67,33.50,33,16.50,8,4.00,77,38,8
U804,MEDICINE & BABY CARE,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,MY BABY,3132 - TELON OIL,"3415 - BABY LOTION, OIL & CREAM",BEFORE,67,33.50,11,5.50,1,0.50,77,11,1
U804,MEDICINE & BABY CARE,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,MY BABY,3132 - TELON OIL,3416 - BABY LIQUID SOAP,BEFORE,67,33.50,20,10.00,2,1.00,77,21,2
U804,MEDICINE & BABY CARE,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,MY BABY,3132 - TELON OIL,3421 - KIDS SHAMPOO,AFTER,29,9.67,5,1.67,1,0.33,29,5,1
U804,MEDICINE & BABY CARE,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,MY BABY,3132 - TELON OIL,3421 - KIDS SHAMPOO,BEFORE,67,33.50,17,8.50,1,0.50,77,17,1
U804,MEDICINE & BABY CARE,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,MY BABY,3132 - TELON OIL,3422 - KIDS COLOGNE,AFTER,29,9.67,9,3.00,1,0.33,29,10,1
U804,MEDICINE & BABY CARE,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,MY BABY,3132 - TELON OIL,3422 - KIDS COLOGNE,BEFORE,67,33.50,26,13.00,4,2.00,77,29,4
U804,MEDICINE & BABY CARE,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,MY BABY,3313 - WET TISSUE,3132 - TELON OIL,BEFORE,20,10.00,67,33.50,1,0.50,20,77,1
U804,MEDICINE & BABY CARE,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,MY BABY,3313 - WET TISSUE,3414 - BABY TALCUM POWDER,AFTER,14,4.67,18,6.00,1,0.33,15,18,1
U804,MEDICINE & BABY CARE,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,MY BABY,3313 - WET TISSUE,3414 - BABY TALCUM POWDER,BEFORE,20,10.00,33,16.50,1,0.50,20,38,1
U804,MEDICINE & BABY CARE,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,MY BABY,3313 - WET TISSUE,"3415 - BABY LOTION, OIL & CREAM",BEFORE,20,10.00,11,5.50,1,0.50,20,11,1
U804,MEDICINE & BABY CARE,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,MY BABY,3411 - BABY SHAMPOO,3421 - KIDS SHAMPOO,BEFORE,1,0.50,17,8.50,1,0.50,1,17,1
U804,MEDICINE & BABY CARE,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,MY BABY,3412 - BABY BAR SOAP,3414 - BABY TALCUM POWDER,AFTER,3,1.00,18,6.00,1,0.33,7,18,3
U804,MEDICINE & BABY CARE,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,MY BABY,3414 - BABY TALCUM POWDER,3132 - TELON OIL,AFTER,18,6.00,29,9.67,1,0.33,18,29,1
