kd_store,section,kd_section,kd_variant,plano_group_final,category,brand,subcategory_a,subcategory_b,period_flag,trans_a,trans_a_pm,qty_a,trans_b,trans_b_pm,qty_b,trans_ab,trans_ab_pm,qty_ab
2AL4,BISC & CONFECTIONARY,DA,DAM,BEFORE_V1,2228 - STICK BISCUIT,NYAM-NYAM,2228B - STICK BISCUIT 18-35G,2228I - STICK BISCUIT CUP,BEFORE,17,8.50,20,45,22.50,58,7,3.50,8
2AL4,BISC & CONFECTIONARY,DA,DAM,BEFORE_V1,2228 - STICK BISCUIT,NYAM-NYAM,2228I - STICK BISCUIT CUP,2228B - STICK BISCUIT 18-35G,BEFORE,45,22.50,58,17,8.50,20,7,3.50,7
2AL4,BISC & CONFECTIONARY,DA,DAM,BEFORE_V1,2228 - STICK BISCUIT,POCKY,2228B - STICK BISCUIT 18-35G,2228C - STICK BISCUIT 36-50G,BEFORE,32,16.00,35,103,51.50,160,6,3.00,8
2AL4,BISC & CONFECTIONARY,DA,DAM,BEFORE_V1,2228 - STICK BISCUIT,POCKY,2228C - STICK BISCUIT 36-50G,2228B - STICK BISCUIT 18-35G,BEFORE,103,51.50,160,32,16.00,35,6,3.00,11
2AL4,BISC & CONFECTIONARY,DA,DAM,BEFORE_V1,2331 - ENROBED CHOCOLATE,BENG-BENG,2331B - ENROBED CHOCOLATE 20-45G,2331C - ENROBED CHOCOLATE >50G,BEFORE,16,8.00,27,26,13.00,27,1,0.50,1
2AL4,BISC & CONFECTIONARY,DA,DAM,BEFORE_V1,2331 - ENROBED CHOCOLATE,BENG-BENG,2331C - ENROBED CHOCOLATE >50G,2331B - ENROBED CHOCOLATE 20-45G,BEFORE,26,13.00,27,16,8.00,27,1,0.50,1
2AL4,BISC & CONFECTIONARY,DA,DAM,BEFORE_V1,2333 - DRAGEES CHOCOLATE,CHA CHA,2333A - DRAGEES CHOCOLATE 10-29G,2333B - DRAGEES CHOCOLATE 30-49G,BEFORE,30,15.00,40,69,34.50,105,1,0.50,1
2AL4,BISC & CONFECTIONARY,DA,DAM,BEFORE_V1,2333 - DRAGEES CHOCOLATE,CHA CHA,2333B - DRAGEES CHOCOLATE 30-49G,2333A - DRAGEES CHOCOLATE 10-29G,BEFORE,69,34.50,105,30,15.00,40,1,0.50,1
2AL4,BREAD CORNER (BC),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,6611 - BREAD,MY ROTI,6611A - WHITE BREAD,6611B - SWEET BREAD,BEFORE,153,76.50,160,41,20.50,54,2,1.00,2
2AL4,BREAD CORNER (BC),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,6611 - BREAD,MY ROTI,6611A - WHITE BREAD,6611D - PULL APART BREAD,AFTER,98,32.67,106,31,10.33,35,2,0.67,2
2AL4,BREAD CORNER (BC),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,6611 - BREAD,MY ROTI,6611A - WHITE BREAD,6611D - PULL APART BREAD,BEFORE,153,76.50,160,62,31.00,67,6,3.00,6
2AL4,BREAD CORNER (BC),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,6611 - BREAD,MY ROTI,6611B - SWEET BREAD,6611A - WHITE BREAD,BEFORE,41,20.50,54,153,76.50,160,2,1.00,4
2AL4,BREAD CORNER (BC),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,6611 - BREAD,MY ROTI,6611B - SWEET BREAD,6611C - SANDWICH BREAD,AFTER,26,8.67,32,27,9.00,47,2,0.67,2
2AL4,BREAD CORNER (BC),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,6611 - BREAD,MY ROTI,6611B - SWEET BREAD,6611C - SANDWICH BREAD,BEFORE,41,20.50,54,22,11.00,36,2,1.00,2
2AL4,BREAD CORNER (BC),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,6611 - BREAD,MY ROTI,6611B - SWEET BREAD,6611D - PULL APART BREAD,BEFORE,41,20.50,54,62,31.00,67,3,1.50,5
2AL4,BREAD CORNER (BC),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,6611 - BREAD,MY ROTI,6611C - SANDWICH BREAD,6611B - SWEET BREAD,AFTER,27,9.00,47,26,8.67,32,2,0.67,2
2AL4,BREAD CORNER (BC),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,6611 - BREAD,MY ROTI,6611C - SANDWICH BREAD,6611B - SWEET BREAD,BEFORE,22,11.00,36,41,20.50,54,2,1.00,2
2AL4,BREAD CORNER (BC),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,6611 - BREAD,MY ROTI,6611D - PULL APART BREAD,6611A - WHITE BREAD,AFTER,31,10.33,35,98,32.67,106,2,0.67,2
2AL4,BREAD CORNER (BC),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,6611 - BREAD,MY ROTI,6611D - PULL APART BREAD,6611A - WHITE BREAD,BEFORE,62,31.00,67,153,76.50,160,6,3.00,6
2AL4,BREAD CORNER (BC),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,6611 - BREAD,MY ROTI,6611D - PULL APART BREAD,6611B - SWEET BREAD,BEFORE,62,31.00,67,41,20.50,54,3,1.50,3
2AL4,BREAD CORNER (BC),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,6611 - BREAD,PAROTI,6611B - SWEET BREAD,6611D - PULL APART BREAD,AFTER,148,49.33,173,65,21.67,84,8,2.67,13
2AL4,BREAD CORNER (BC),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,6611 - BREAD,PAROTI,6611B - SWEET BREAD,6611D - PULL APART BREAD,BEFORE,167,83.50,187,75,37.50,91,17,8.50,20
2AL4,BREAD CORNER (BC),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,6611 - BREAD,PAROTI,6611D - PULL APART BREAD,6611B - SWEET BREAD,AFTER,65,21.67,84,148,49.33,173,8,2.67,13
2AL4,BREAD CORNER (BC),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,6611 - BREAD,PAROTI,6611D - PULL APART BREAD,6611B - SWEET BREAD,BEFORE,75,37.50,91,167,83.50,187,17,8.50,22
2AL4,BREAD CORNER (BC),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,6611 - BREAD,SARI ROTI,6611A - WHITE BREAD,6611B - SWEET BREAD,AFTER,208,69.33,213,32,10.67,38,2,0.67,2
2AL4,BREAD CORNER (BC),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,6611 - BREAD,SARI ROTI,6611A - WHITE BREAD,6611C - SANDWICH BREAD,AFTER,208,69.33,213,173,57.67,255,8,2.67,9
2AL4,BREAD CORNER (BC),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,6611 - BREAD,SARI ROTI,6611A - WHITE BREAD,6611C - SANDWICH BREAD,BEFORE,246,123.00,253,137,68.50,209,5,2.50,5
2AL4,BREAD CORNER (BC),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,6611 - BREAD,SARI ROTI,6611A - WHITE BREAD,6611D - PULL APART BREAD,AFTER,208,69.33,213,175,58.33,200,5,1.67,6
2AL4,BREAD CORNER (BC),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,6611 - BREAD,SARI ROTI,6611A - WHITE BREAD,6611D - PULL APART BREAD,BEFORE,246,123.00,253,165,82.50,185,5,2.50,5
2AL4,BREAD CORNER (BC),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,6611 - BREAD,SARI ROTI,6611B - SWEET BREAD,6611A - WHITE BREAD,AFTER,32,10.67,38,208,69.33,213,2,0.67,2
2AL4,BREAD CORNER (BC),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,6611 - BREAD,SARI ROTI,6611B - SWEET BREAD,6611C - SANDWICH BREAD,AFTER,32,10.67,38,173,57.67,255,3,1.00,3
2AL4,BREAD CORNER (BC),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,6611 - BREAD,SARI ROTI,6611B - SWEET BREAD,6611C - SANDWICH BREAD,BEFORE,20,10.00,22,137,68.50,209,3,1.50,3
2AL4,BREAD CORNER (BC),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,6611 - BREAD,SARI ROTI,6611B - SWEET BREAD,6611D - PULL APART BREAD,AFTER,32,10.67,38,175,58.33,200,4,1.33,4
2AL4,BREAD CORNER (BC),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,6611 - BREAD,SARI ROTI,6611B - SWEET BREAD,6611D - PULL APART BREAD,BEFORE,20,10.00,22,165,82.50,185,2,1.00,3
2AL4,BREAD CORNER (BC),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,6611 - BREAD,SARI ROTI,6611C - SANDWICH BREAD,6611A - WHITE BREAD,AFTER,173,57.67,255,208,69.33,213,8,2.67,13
2AL4,BREAD CORNER (BC),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,6611 - BREAD,SARI ROTI,6611C - SANDWICH BREAD,6611A - WHITE BREAD,BEFORE,137,68.50,209,246,123.00,253,5,2.50,7
2AL4,BREAD CORNER (BC),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,6611 - BREAD,SARI ROTI,6611C - SANDWICH BREAD,6611B - SWEET BREAD,AFTER,173,57.67,255,32,10.67,38,3,1.00,3
2AL4,BREAD CORNER (BC),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,6611 - BREAD,SARI ROTI,6611C - SANDWICH BREAD,6611B - SWEET BREAD,BEFORE,137,68.50,209,20,10.00,22,3,1.50,3
2AL4,BREAD CORNER (BC),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,6611 - BREAD,SARI ROTI,6611C - SANDWICH BREAD,6611D - PULL APART BREAD,AFTER,173,57.67,255,175,58.33,200,12,4.00,15
2AL4,BREAD CORNER (BC),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,6611 - BREAD,SARI ROTI,6611C - SANDWICH BREAD,6611D - PULL APART BREAD,BEFORE,137,68.50,209,165,82.50,185,8,4.00,11
2AL4,BREAD CORNER (BC),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,6611 - BREAD,SARI ROTI,6611D - PULL APART BREAD,6611A - WHITE BREAD,AFTER,175,58.33,200,208,69.33,213,5,1.67,5
2AL4,BREAD CORNER (BC),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,6611 - BREAD,SARI ROTI,6611D - PULL APART BREAD,6611A - WHITE BREAD,BEFORE,165,82.50,185,246,123.00,253,5,2.50,5
2AL4,BREAD CORNER (BC),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,6611 - BREAD,SARI ROTI,6611D - PULL APART BREAD,6611B - SWEET BREAD,AFTER,175,58.33,200,32,10.67,38,4,1.33,4
2AL4,BREAD CORNER (BC),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,6611 - BREAD,SARI ROTI,6611D - PULL APART BREAD,6611B - SWEET BREAD,BEFORE,165,82.50,185,20,10.00,22,2,1.00,2
2AL4,BREAD CORNER (BC),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,6611 - BREAD,SARI ROTI,6611D - PULL APART BREAD,6611C - SANDWICH BREAD,AFTER,175,58.33,200,173,57.67,255,12,4.00,12
2AL4,BREAD CORNER (BC),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,6611 - BREAD,SARI ROTI,6611D - PULL APART BREAD,6611C - SANDWICH BREAD,BEFORE,165,82.50,185,137,68.50,209,8,4.00,8
2AL4,BREAD CORNER (BC),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,6612 - CAKE,MY ROTI,6612A - CAKE,6612B - STEAM CAKE,AFTER,13,4.33,13,18,6.00,20,6,2.00,6
2AL4,BREAD CORNER (BC),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,6612 - CAKE,MY ROTI,6612A - CAKE,6612B - STEAM CAKE,BEFORE,2,1.00,2,21,10.50,27,1,0.50,1
2AL4,BREAD CORNER (BC),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,6612 - CAKE,MY ROTI,6612B - STEAM CAKE,6612A - CAKE,AFTER,18,6.00,20,13,4.33,13,6,2.00,8
2AL4,BREAD CORNER (BC),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,6612 - CAKE,MY ROTI,6612B - STEAM CAKE,6612A - CAKE,BEFORE,21,10.50,27,2,1.00,2,1,0.50,1
2AL4,BREAKFAST,BA,BAF,AFTER_V1,1321 - CEREAL,SIMBA,1321A - CEREAL CUP,1321B - CEREAL BAG,AFTER,27,9.00,60,19,6.33,31,1,0.33,3
2AL4,BREAKFAST,BA,BAF,AFTER_V1,1321 - CEREAL,SIMBA,1321B - CEREAL BAG,1321A - CEREAL CUP,AFTER,19,6.33,31,27,9.00,60,1,0.33,3
2AL4,BREAKFAST,BA,BAF,AFTER_V1,2021 - SWEETENED CONDENSED MILK,INDOMILK,2021B - SWEETENED CONDENSED MILK POUCH,2021E - SWEETENED CONDENSED CREAMER PACK,AFTER,167,55.67,228,51,17.00,60,2,0.67,2
2AL4,BREAKFAST,BA,BAF,AFTER_V1,2021 - SWEETENED CONDENSED MILK,INDOMILK,2021E - SWEETENED CONDENSED CREAMER PACK,2021B - SWEETENED CONDENSED MILK POUCH,AFTER,51,17.00,60,167,55.67,228,2,0.67,4
2AL4,BREAKFAST,BA,BAF,BEFORE_V1,1221 - INSTANT COFFEE MIX,GOOD DAY,1221C - 3 IN 1 INSTANT COFFEE MIX 5-8S,1221D - 3 IN 1 INSTANT COFFEE MIX 9-10S,BEFORE,18,9.00,18,15,7.50,15,1,0.50,1
2AL4,BREAKFAST,BA,BAF,BEFORE_V1,1221 - INSTANT COFFEE MIX,GOOD DAY,1221D - 3 IN 1 INSTANT COFFEE MIX 9-10S,1221C - 3 IN 1 INSTANT COFFEE MIX 5-8S,BEFORE,15,7.50,15,18,9.00,18,1,0.50,1
2AL4,BREAKFAST,BA,BAF,BEFORE_V1,1221 - INSTANT COFFEE MIX,TOP,1221B - 2 IN 1 INSTANT COFFEE MIX 10'S,1221D - 3 IN 1 INSTANT COFFEE MIX 9-10S,BEFORE,10,5.00,10,14,7.00,18,2,1.00,2
2AL4,BREAKFAST,BA,BAF,BEFORE_V1,1221 - INSTANT COFFEE MIX,TOP,1221D - 3 IN 1 INSTANT COFFEE MIX 9-10S,1221B - 2 IN 1 INSTANT COFFEE MIX 10'S,BEFORE,14,7.00,18,10,5.00,10,2,1.00,3
2AL4,BREAKFAST,BA,BAF,BEFORE_V1,1221 - INSTANT COFFEE MIX,TOP,1221D - 3 IN 1 INSTANT COFFEE MIX 9-10S,1221F - 3 IN 1 INSTANT COFFEE MIX BAG,BEFORE,14,7.00,18,7,3.50,7,1,0.50,1
2AL4,BREAKFAST,BA,BAF,BEFORE_V1,1221 - INSTANT COFFEE MIX,TOP,1221F - 3 IN 1 INSTANT COFFEE MIX BAG,1221D - 3 IN 1 INSTANT COFFEE MIX 9-10S,BEFORE,7,3.50,7,14,7.00,18,1,0.50,1
