kd_store,section,kd_section,kd_variant,plano_group_final,category_a,category_b,period_flag,trans_a,trans_a_pm,trans_b,trans_b_pm,trans_ab,support_ratio,total_transactions,avg_qty_a_when_pair,avg_qty_b_when_pair
KA01,BACKWALL,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,2414 - SPM (SIGARET PUTIH MESIN),2412 - SKM (SIGARET KRETEK MESIN) LTLN,AFTER,67,22.33,176,58.67,4,0.009434,424,3.25,3.25
KA01,BACKWALL,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,2414 - SPM (SIGARET PUTIH MESIN),2413 - SKM (SIGARET KRETEK MESIN) FF,AFTER,67,22.33,112,37.33,3,0.007075,424,1.00,1.00
KA01,BACKWALL,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,2414 - SPM (SIGARET PUTIH MESIN),"2421 - LIGHTER, MATCHES & PAPER",AFTER,67,22.33,15,5.00,2,0.004717,424,1.00,1.00
KA01,BACKWALL,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,2415 - SIGARET ELEKTRIK,2411 - SKT (SIGARET KRETEK TANGAN),AFTER,23,7.67,80,26.67,1,0.002358,424,1.00,1.00
KA01,BACKWALL,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,2415 - SIGARET ELEKTRIK,2412 - SKM (SIGARET KRETEK MESIN) LTLN,AFTER,23,7.67,176,58.67,1,0.002358,424,1.00,1.50
KA01,BACKWALL,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,2415 - SIGARET ELEKTRIK,2413 - SKM (SIGARET KRETEK MESIN) FF,AFTER,23,7.67,112,37.33,2,0.004717,424,1.00,1.50
KA01,BACKWALL,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,"2421 - LIGHTER, MATCHES & PAPER",2411 - SKT (SIGARET KRETEK TANGAN),AFTER,15,5.00,80,26.67,2,0.004717,424,1.00,1.00
KA01,BACKWALL,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,"2421 - LIGHTER, MATCHES & PAPER",2412 - SKM (SIGARET KRETEK MESIN) LTLN,AFTER,15,5.00,176,58.67,6,0.014151,424,1.00,1.17
KA01,BACKWALL,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,"2421 - LIGHTER, MATCHES & PAPER",2413 - SKM (SIGARET KRETEK MESIN) FF,AFTER,15,5.00,112,37.33,3,0.007075,424,1.00,1.00
KA01,BACKWALL,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,"2421 - LIGHTER, MATCHES & PAPER",2414 - SPM (SIGARET PUTIH MESIN),AFTER,15,5.00,67,22.33,2,0.004717,424,1.00,1.00
KA01,BACKWALL,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,2411 - SKT (SIGARET KRETEK TANGAN),2412 - SKM (SIGARET KRETEK MESIN) LTLN,BEFORE,70,35.00,195,97.50,4,0.008368,478,1.00,1.00
KA01,BACKWALL,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,2411 - SKT (SIGARET KRETEK TANGAN),2413 - SKM (SIGARET KRETEK MESIN) FF,BEFORE,70,35.00,137,68.50,4,0.008368,478,1.00,1.00
KA01,BACKWALL,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,2411 - SKT (SIGARET KRETEK TANGAN),2414 - SPM (SIGARET PUTIH MESIN),BEFORE,70,35.00,69,34.50,3,0.006276,478,1.00,1.33
KA01,BACKWALL,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,2411 - SKT (SIGARET KRETEK TANGAN),"2421 - LIGHTER, MATCHES & PAPER",BEFORE,70,35.00,15,7.50,1,0.002092,478,4.00,1.00
KA01,BACKWALL,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,2412 - SKM (SIGARET KRETEK MESIN) LTLN,2411 - SKT (SIGARET KRETEK TANGAN),BEFORE,195,97.50,70,35.00,4,0.008368,478,1.00,1.00
KA01,BACKWALL,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,2412 - SKM (SIGARET KRETEK MESIN) LTLN,2413 - SKM (SIGARET KRETEK MESIN) FF,BEFORE,195,97.50,137,68.50,18,0.037657,478,1.44,1.11
KA01,BACKWALL,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,2412 - SKM (SIGARET KRETEK MESIN) LTLN,2414 - SPM (SIGARET PUTIH MESIN),BEFORE,195,97.50,69,34.50,3,0.006276,478,1.00,1.00
KA01,BACKWALL,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,2412 - SKM (SIGARET KRETEK MESIN) LTLN,"2421 - LIGHTER, MATCHES & PAPER",BEFORE,195,97.50,15,7.50,5,0.010460,478,1.20,1.00
KA01,BACKWALL,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,2413 - SKM (SIGARET KRETEK MESIN) FF,2411 - SKT (SIGARET KRETEK TANGAN),BEFORE,137,68.50,70,35.00,4,0.008368,478,1.00,1.00
KA01,BACKWALL,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,2413 - SKM (SIGARET KRETEK MESIN) FF,2412 - SKM (SIGARET KRETEK MESIN) LTLN,BEFORE,137,68.50,195,97.50,18,0.037657,478,1.11,1.44
KA01,BACKWALL,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,2413 - SKM (SIGARET KRETEK MESIN) FF,2415 - SIGARET ELEKTRIK,BEFORE,137,68.50,30,15.00,1,0.002092,478,1.00,1.00
KA01,BACKWALL,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,2413 - SKM (SIGARET KRETEK MESIN) FF,"2421 - LIGHTER, MATCHES & PAPER",BEFORE,137,68.50,15,7.50,2,0.004184,478,2.00,1.00
KA01,BACKWALL,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,2414 - SPM (SIGARET PUTIH MESIN),2411 - SKT (SIGARET KRETEK TANGAN),BEFORE,69,34.50,70,35.00,3,0.006276,478,1.33,1.00
KA01,BACKWALL,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,2414 - SPM (SIGARET PUTIH MESIN),2412 - SKM (SIGARET KRETEK MESIN) LTLN,BEFORE,69,34.50,195,97.50,3,0.006276,478,1.00,1.00
KA01,BACKWALL,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,2415 - SIGARET ELEKTRIK,2413 - SKM (SIGARET KRETEK MESIN) FF,BEFORE,30,15.00,137,68.50,1,0.002092,478,1.00,1.00
KA01,BACKWALL,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,"2421 - LIGHTER, MATCHES & PAPER",2411 - SKT (SIGARET KRETEK TANGAN),BEFORE,15,7.50,70,35.00,1,0.002092,478,1.00,4.00
KA01,BACKWALL,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,"2421 - LIGHTER, MATCHES & PAPER",2412 - SKM (SIGARET KRETEK MESIN) LTLN,BEFORE,15,7.50,195,97.50,5,0.010460,478,1.00,1.20
KA01,BACKWALL,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,"2421 - LIGHTER, MATCHES & PAPER",2413 - SKM (SIGARET KRETEK MESIN) FF,BEFORE,15,7.50,137,68.50,2,0.004184,478,1.00,2.00
KA01,BCTB (FLOOR),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,1113 - MINERAL WATER,1119 - MINERAL WATER GALON,BEFORE,44,22.00,1158,579.00,6,0.004313,1391,1.00,1.71
KA01,BCTB (FLOOR),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,1113 - MINERAL WATER,6112 - BULKY EGG,BEFORE,44,22.00,178,89.00,3,0.002157,1391,1.00,10.00
KA01,BCTB (FLOOR),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,1119 - MINERAL WATER GALON,1113 - MINERAL WATER,BEFORE,1158,579.00,44,22.00,6,0.004313,1391,1.71,1.00
KA01,BCTB (FLOOR),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,1119 - MINERAL WATER GALON,6111 - PACK EGG (NEGERI),BEFORE,1158,579.00,21,10.50,3,0.002157,1391,1.00,6.00
KA01,BCTB (FLOOR),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,1119 - MINERAL WATER GALON,6112 - BULKY EGG,BEFORE,1158,579.00,178,89.00,14,0.010065,1391,1.21,10.71
KA01,BCTB (FLOOR),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,1119 - MINERAL WATER GALON,6131 - SALTY EGG,BEFORE,1158,579.00,6,3.00,1,0.000719,1391,1.00,1.00
KA01,BCTB (FLOOR),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,6111 - PACK EGG (NEGERI),1119 - MINERAL WATER GALON,BEFORE,21,10.50,1158,579.00,3,0.002157,1391,6.00,1.00
KA01,BCTB (FLOOR),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,6111 - PACK EGG (NEGERI),6121 - PACK EGG (KAMPUNG),BEFORE,21,10.50,14,7.00,1,0.000719,1391,6.00,6.00
KA01,BCTB (FLOOR),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,6111 - PACK EGG (NEGERI),6131 - SALTY EGG,BEFORE,21,10.50,6,3.00,1,0.000719,1391,6.00,1.00
KA01,BCTB (FLOOR),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,6112 - BULKY EGG,1113 - MINERAL WATER,BEFORE,178,89.00,44,22.00,3,0.002157,1391,10.00,1.00
KA01,BCTB (FLOOR),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,6112 - BULKY EGG,1119 - MINERAL WATER GALON,BEFORE,178,89.00,1158,579.00,14,0.010065,1391,10.71,1.21
KA01,BCTB (FLOOR),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,6112 - BULKY EGG,6121 - PACK EGG (KAMPUNG),BEFORE,178,89.00,14,7.00,2,0.001438,1391,15.00,9.00
KA01,BCTB (FLOOR),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,6121 - PACK EGG (KAMPUNG),6111 - PACK EGG (NEGERI),BEFORE,14,7.00,21,10.50,1,0.000719,1391,6.00,6.00
KA01,BCTB (FLOOR),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,6121 - PACK EGG (KAMPUNG),6112 - BULKY EGG,BEFORE,14,7.00,178,89.00,2,0.001438,1391,9.00,15.00
KA01,BCTB (FLOOR),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,6131 - SALTY EGG,1119 - MINERAL WATER GALON,BEFORE,6,3.00,1158,579.00,1,0.000719,1391,1.00,1.00
KA01,BCTB (FLOOR),NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,6131 - SALTY EGG,6111 - PACK EGG (NEGERI),BEFORE,6,3.00,21,10.50,1,0.000719,1391,1.00,6.00
KA01,BEVERAGES,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,1121 - DESSERT,1141 - SYRUP,AFTER,13,4.33,3,1.00,1,0.005025,199,2.00,2.00
KA01,BEVERAGES,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,1121 - DESSERT,2023 - TETRAPACK LIQUID MILK,AFTER,13,4.33,167,55.67,2,0.010050,199,1.00,1.33
KA01,BEVERAGES,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,1141 - SYRUP,1121 - DESSERT,AFTER,3,1.00,13,4.33,1,0.005025,199,2.00,2.00
KA01,BEVERAGES,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,1231 - TRADITIONAL DRINK,2023 - TETRAPACK LIQUID MILK,AFTER,5,1.67,167,55.67,1,0.005025,199,1.00,2.00
KA01,BEVERAGES,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,2023 - TETRAPACK LIQUID MILK,1121 - DESSERT,AFTER,167,55.67,13,4.33,2,0.010050,199,1.33,1.00
KA01,BEVERAGES,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,2023 - TETRAPACK LIQUID MILK,1231 - TRADITIONAL DRINK,AFTER,167,55.67,5,1.67,1,0.005025,199,2.00,1.00
KA01,BEVERAGES,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,1115 - REMEDIES DRINK,2023 - TETRAPACK LIQUID MILK,BEFORE,9,4.50,592,296.00,1,0.001466,682,1.00,3.00
KA01,BEVERAGES,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,1121 - DESSERT,1141 - SYRUP,BEFORE,29,14.50,8,4.00,1,0.001466,682,1.00,1.00
KA01,BEVERAGES,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,1121 - DESSERT,1154 - RTD TEA,BEFORE,29,14.50,39,19.50,1,0.001466,682,1.00,1.00
KA01,BEVERAGES,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,1141 - SYRUP,1121 - DESSERT,BEFORE,8,4.00,29,14.50,1,0.001466,682,1.00,1.00
KA01,BEVERAGES,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,1154 - RTD TEA,1121 - DESSERT,BEFORE,39,19.50,29,14.50,1,0.001466,682,1.00,1.00
KA01,BEVERAGES,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,1154 - RTD TEA,2023 - TETRAPACK LIQUID MILK,BEFORE,39,19.50,592,296.00,10,0.014663,682,2.00,1.40
KA01,BEVERAGES,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,2023 - TETRAPACK LIQUID MILK,1115 - REMEDIES DRINK,BEFORE,592,296.00,9,4.50,1,0.001466,682,3.00,1.00
KA01,BEVERAGES,NOT_TRIAL,NOT_TRIAL,NOT_TRIAL,2023 - TETRAPACK LIQUID MILK,1154 - RTD TEA,BEFORE,592,296.00,39,19.50,10,0.014663,682,1.40,2.00
KA01,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2221 - CAN BISCUIT,2222 - COOKIES BISCUIT,AFTER,18,6.00,203,67.67,1,0.001233,811,1.00,1.00
KA01,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2221 - CAN BISCUIT,2227 - WAFER BISCUIT,AFTER,18,6.00,168,56.00,2,0.002466,811,1.00,1.43
KA01,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2221 - CAN BISCUIT,2228 - STICK BISCUIT,AFTER,18,6.00,122,40.67,1,0.001233,811,1.00,1.50
KA01,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2221 - CAN BISCUIT,2323 - BAG CANDY,AFTER,18,6.00,95,31.67,1,0.001233,811,1.00,1.00
KA01,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2222 - COOKIES BISCUIT,2221 - CAN BISCUIT,AFTER,203,67.67,18,6.00,1,0.001233,811,1.00,1.00
KA01,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2222 - COOKIES BISCUIT,2223 - CRACKER BISCUIT,AFTER,203,67.67,143,47.67,29,0.035758,811,1.19,1.17
KA01,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2222 - COOKIES BISCUIT,2224 - MARIE BISCUIT,AFTER,203,67.67,37,12.33,3,0.003699,811,1.00,1.40
KA01,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2222 - COOKIES BISCUIT,2226 - SANDWICH BISCUIT,AFTER,203,67.67,151,50.33,26,0.032059,811,1.30,1.22
KA01,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2222 - COOKIES BISCUIT,2227 - WAFER BISCUIT,AFTER,203,67.67,168,56.00,26,0.032059,811,1.83,1.87
KA01,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2222 - COOKIES BISCUIT,2228 - STICK BISCUIT,AFTER,203,67.67,122,40.67,21,0.025894,811,1.14,1.28
KA01,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2222 - COOKIES BISCUIT,2229 - SOFT CAKE,AFTER,203,67.67,21,7.00,3,0.003699,811,1.00,1.00
KA01,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2222 - COOKIES BISCUIT,2301 - JELLY & PUDDING,AFTER,203,67.67,11,3.67,2,0.002466,811,1.00,1.00
KA01,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2222 - COOKIES BISCUIT,2323 - BAG CANDY,AFTER,203,67.67,95,31.67,12,0.014797,811,1.32,1.05
KA01,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2222 - COOKIES BISCUIT,2324 - MARSHMALLOW,AFTER,203,67.67,13,4.33,1,0.001233,811,2.00,1.00
KA01,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2222 - COOKIES BISCUIT,2331 - ENROBED CHOCOLATE,AFTER,203,67.67,86,28.67,14,0.017263,811,1.35,1.29
KA01,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2222 - COOKIES BISCUIT,2333 - DRAGEES CHOCOLATE,AFTER,203,67.67,51,17.00,8,0.009864,811,1.00,1.00
KA01,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2223 - CRACKER BISCUIT,2222 - COOKIES BISCUIT,AFTER,143,47.67,203,67.67,29,0.035758,811,1.17,1.19
KA01,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2223 - CRACKER BISCUIT,2224 - MARIE BISCUIT,AFTER,143,47.67,37,12.33,3,0.003699,811,1.00,1.00
KA01,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2223 - CRACKER BISCUIT,2226 - SANDWICH BISCUIT,AFTER,143,47.67,151,50.33,23,0.028360,811,1.18,1.21
KA01,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2223 - CRACKER BISCUIT,2227 - WAFER BISCUIT,AFTER,143,47.67,168,56.00,23,0.028360,811,1.49,1.80
KA01,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2223 - CRACKER BISCUIT,2228 - STICK BISCUIT,AFTER,143,47.67,122,40.67,8,0.009864,811,1.18,1.36
KA01,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2223 - CRACKER BISCUIT,2229 - SOFT CAKE,AFTER,143,47.67,21,7.00,4,0.004932,811,1.00,1.00
KA01,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2223 - CRACKER BISCUIT,2323 - BAG CANDY,AFTER,143,47.67,95,31.67,7,0.008631,811,1.00,1.00
KA01,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2223 - CRACKER BISCUIT,2331 - ENROBED CHOCOLATE,AFTER,143,47.67,86,28.67,7,0.008631,811,1.33,1.56
KA01,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2223 - CRACKER BISCUIT,2333 - DRAGEES CHOCOLATE,AFTER,143,47.67,51,17.00,2,0.002466,811,1.00,1.00
KA01,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2224 - MARIE BISCUIT,2222 - COOKIES BISCUIT,AFTER,37,12.33,203,67.67,3,0.003699,811,1.40,1.00
KA01,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2224 - MARIE BISCUIT,2223 - CRACKER BISCUIT,AFTER,37,12.33,143,47.67,3,0.003699,811,1.00,1.00
KA01,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2224 - MARIE BISCUIT,2226 - SANDWICH BISCUIT,AFTER,37,12.33,151,50.33,7,0.008631,811,1.13,1.38
KA01,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2224 - MARIE BISCUIT,2227 - WAFER BISCUIT,AFTER,37,12.33,168,56.00,7,0.008631,811,1.10,1.10
KA01,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2224 - MARIE BISCUIT,2228 - STICK BISCUIT,AFTER,37,12.33,122,40.67,3,0.003699,811,1.00,1.00
KA01,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2224 - MARIE BISCUIT,2324 - MARSHMALLOW,AFTER,37,12.33,13,4.33,1,0.001233,811,1.00,1.00
KA01,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2224 - MARIE BISCUIT,2333 - DRAGEES CHOCOLATE,AFTER,37,12.33,51,17.00,2,0.002466,811,1.00,1.00
KA01,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2225 - PIE BISCUIT,2226 - SANDWICH BISCUIT,AFTER,2,0.67,151,50.33,1,0.001233,811,1.00,1.00
KA01,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2225 - PIE BISCUIT,2323 - BAG CANDY,AFTER,2,0.67,95,31.67,1,0.001233,811,1.00,1.00
KA01,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2226 - SANDWICH BISCUIT,2222 - COOKIES BISCUIT,AFTER,151,50.33,203,67.67,26,0.032059,811,1.22,1.30
KA01,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2226 - SANDWICH BISCUIT,2223 - CRACKER BISCUIT,AFTER,151,50.33,143,47.67,23,0.028360,811,1.21,1.18
KA01,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2226 - SANDWICH BISCUIT,2224 - MARIE BISCUIT,AFTER,151,50.33,37,12.33,7,0.008631,811,1.38,1.13
KA01,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2226 - SANDWICH BISCUIT,2225 - PIE BISCUIT,AFTER,151,50.33,2,0.67,1,0.001233,811,1.00,1.00
KA01,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2226 - SANDWICH BISCUIT,2227 - WAFER BISCUIT,AFTER,151,50.33,168,56.00,23,0.028360,811,2.15,1.81
KA01,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2226 - SANDWICH BISCUIT,2228 - STICK BISCUIT,AFTER,151,50.33,122,40.67,11,0.013564,811,1.05,1.48
KA01,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2226 - SANDWICH BISCUIT,2229 - SOFT CAKE,AFTER,151,50.33,21,7.00,3,0.003699,811,1.17,1.00
KA01,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2226 - SANDWICH BISCUIT,2301 - JELLY & PUDDING,AFTER,151,50.33,11,3.67,1,0.001233,811,1.00,1.00
KA01,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2226 - SANDWICH BISCUIT,2323 - BAG CANDY,AFTER,151,50.33,95,31.67,11,0.013564,811,1.50,1.11
KA01,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2226 - SANDWICH BISCUIT,2324 - MARSHMALLOW,AFTER,151,50.33,13,4.33,1,0.001233,811,1.33,1.00
KA01,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2226 - SANDWICH BISCUIT,2331 - ENROBED CHOCOLATE,AFTER,151,50.33,86,28.67,7,0.008631,811,1.10,2.30
KA01,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2226 - SANDWICH BISCUIT,2333 - DRAGEES CHOCOLATE,AFTER,151,50.33,51,17.00,9,0.011097,811,1.38,1.31
KA01,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2227 - WAFER BISCUIT,2221 - CAN BISCUIT,AFTER,168,56.00,18,6.00,2,0.002466,811,1.43,1.00
KA01,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2227 - WAFER BISCUIT,2222 - COOKIES BISCUIT,AFTER,168,56.00,203,67.67,26,0.032059,811,1.87,1.83
KA01,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2227 - WAFER BISCUIT,2223 - CRACKER BISCUIT,AFTER,168,56.00,143,47.67,23,0.028360,811,1.80,1.49
KA01,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2227 - WAFER BISCUIT,2224 - MARIE BISCUIT,AFTER,168,56.00,37,12.33,7,0.008631,811,1.10,1.10
KA01,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2227 - WAFER BISCUIT,2226 - SANDWICH BISCUIT,AFTER,168,56.00,151,50.33,23,0.028360,811,1.81,2.15
KA01,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2227 - WAFER BISCUIT,2228 - STICK BISCUIT,AFTER,168,56.00,122,40.67,15,0.018496,811,1.30,1.22
KA01,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2227 - WAFER BISCUIT,2229 - SOFT CAKE,AFTER,168,56.00,21,7.00,3,0.003699,811,1.33,1.00
KA01,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2227 - WAFER BISCUIT,2301 - JELLY & PUDDING,AFTER,168,56.00,11,3.67,2,0.002466,811,1.00,1.00
KA01,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2227 - WAFER BISCUIT,2323 - BAG CANDY,AFTER,168,56.00,95,31.67,10,0.012330,811,1.40,1.13
KA01,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2227 - WAFER BISCUIT,2324 - MARSHMALLOW,AFTER,168,56.00,13,4.33,2,0.002466,811,2.00,1.00
KA01,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2227 - WAFER BISCUIT,2331 - ENROBED CHOCOLATE,AFTER,168,56.00,86,28.67,10,0.012330,811,1.23,4.38
KA01,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2227 - WAFER BISCUIT,2333 - DRAGEES CHOCOLATE,AFTER,168,56.00,51,17.00,4,0.004932,811,1.50,1.00
KA01,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2228 - STICK BISCUIT,2221 - CAN BISCUIT,AFTER,122,40.67,18,6.00,1,0.001233,811,1.50,1.00
KA01,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2228 - STICK BISCUIT,2222 - COOKIES BISCUIT,AFTER,122,40.67,203,67.67,21,0.025894,811,1.28,1.14
KA01,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2228 - STICK BISCUIT,2223 - CRACKER BISCUIT,AFTER,122,40.67,143,47.67,8,0.009864,811,1.36,1.18
KA01,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2228 - STICK BISCUIT,2224 - MARIE BISCUIT,AFTER,122,40.67,37,12.33,3,0.003699,811,1.00,1.00
KA01,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2228 - STICK BISCUIT,2226 - SANDWICH BISCUIT,AFTER,122,40.67,151,50.33,11,0.013564,811,1.48,1.05
KA01,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2228 - STICK BISCUIT,2227 - WAFER BISCUIT,AFTER,122,40.67,168,56.00,15,0.018496,811,1.22,1.30
KA01,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2228 - STICK BISCUIT,2229 - SOFT CAKE,AFTER,122,40.67,21,7.00,1,0.001233,811,1.00,1.00
KA01,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2228 - STICK BISCUIT,2301 - JELLY & PUDDING,AFTER,122,40.67,11,3.67,3,0.003699,811,1.00,1.00
KA01,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2228 - STICK BISCUIT,2323 - BAG CANDY,AFTER,122,40.67,95,31.67,14,0.017263,811,1.40,1.04
KA01,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2228 - STICK BISCUIT,2324 - MARSHMALLOW,AFTER,122,40.67,13,4.33,2,0.002466,811,1.00,1.00
KA01,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2228 - STICK BISCUIT,2331 - ENROBED CHOCOLATE,AFTER,122,40.67,86,28.67,14,0.017263,811,2.66,4.20
KA01,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2228 - STICK BISCUIT,2333 - DRAGEES CHOCOLATE,AFTER,122,40.67,51,17.00,10,0.012330,811,1.50,1.11
KA01,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2229 - SOFT CAKE,2222 - COOKIES BISCUIT,AFTER,21,7.00,203,67.67,3,0.003699,811,1.00,1.00
KA01,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2229 - SOFT CAKE,2223 - CRACKER BISCUIT,AFTER,21,7.00,143,47.67,4,0.004932,811,1.00,1.00
KA01,BISC & CONFECTIONARY,DA,DAM,AFTER_V1,2229 - SOFT CAKE,2226 - SANDWICH BISCUIT,AFTER,21,7.00,151,50.33,3,0.003699,811,1.00,1.17
