BUYER_ID,SECTION,BRAND,CATEGORY_BEFORE,CATEGORY_AFTER,SWITCH_FLAG,PROMO_FLAG
MEM_9990011612332381,PERSONAL CARE,CASABLANCA,3231 - WOMEN DEO,3235 - MEN DEO ROLL ON,SWITCH,PROMO
MEM_9990011612332381,PERSONAL CARE,GIV,3222 - BEAUTY LIQUID SOAP,3222 - BEAUTY LIQUID SOAP,NO_SWITCH,PROMO
MEM_9990011612332381,PERSONAL CARE,LIFEBUOY,3223 - HEALTHY LIQUID SOAP,3223 - HEALTHY LIQUID SOAP,NO_SWITCH,PROMO
MEM_9990011612332381,PERSONAL CARE,LUX,3222 - BEAUTY LIQUID SOAP,3222 - BEAUTY LIQUID SOAP,NO_SWITCH,PROMO
MEM_9990011612332381,PERSONAL CARE,YOU,3241 - FACIAL WASH SOAP,3241 - FACIAL WASH SOAP,NO_SWITCH,PROMO
MEM_9990011612332381,SNACK,CHIKI,2213 - EXTRUDED & PELLET,2213 - EXTRUDED & PELLET,NO_SWITCH,PROMO
MEM_9990011612332381,SNACK,DORITOS,2217 - CORN,2217 - CORN,NO_SWITCH,NON PROMO
MEM_9990011612332381,SNACK,JACK'N JILL,2212 - POTATOES,2212 - POTATOES,NO_SWITCH,NON PROMO
MEM_9990011612332381,SNACK,JACK'N JILL,2212 - POTATOES,2212 - POTATOES,NO_SWITCH,PROMO
MEM_9990011612332381,SNACK,POTABEE,2212 - POTATOES,2212 - POTATOES,NO_SWITCH,NON PROMO
MEM_9990011612332381,STAPLE NEED,GMP,1512 - SUGAR,1512 - SUGAR,NO_SWITCH,NON PROMO
MEM_9990011612332851,BEVERAGES,GREENFIELDS,2023 - TETRAPACK LIQUID MILK,2023 - TETRAPACK LIQUID MILK,NO_SWITCH,PROMO
MEM_9990011612332851,BREAD CORNER (BC),SARI ROTI,6611 - BREAD,6611 - BREAD,NO_SWITCH,NON PROMO
MEM_9990011612332851,CHILLER,CIMORY,6212 - YOGHURT,6212 - YOGHURT,NO_SWITCH,PROMO
MEM_9990011612332851,CHILLER,CIMORY,6212 - YOGHURT,6218 - PUDDING,SWITCH,PROMO
MEM_9990011612332851,CHILLER,GREENFIELDS,2023 - TETRAPACK LIQUID MILK,2023 - TETRAPACK LIQUID MILK,NO_SWITCH,NON PROMO
MEM_9990011612332851,CHILLER,POCARI SWEAT,1114 - ISOTONIC DRINK,1114 - ISOTONIC DRINK,NO_SWITCH,NON PROMO
MEM_9990011612332851,CHILLER,V-SOY,2025 - PLANT BASED LIQUID MILK,2025 - PLANT BASED LIQUID MILK,NO_SWITCH,NON PROMO
MEM_9990011612332851,HOUSE HOLD,MAMA,3516 - DISHWASHING CLEANER,3516 - DISHWASHING CLEANER,NO_SWITCH,PROMO
MEM_9990011612332851,MEDICINE & BABY CARE,CUSSONS,3446 - BABY LIQUID CLEANSER,3446 - BABY LIQUID CLEANSER,NO_SWITCH,PROMO
MEM_9990011612332851,MEDICINE & BABY CARE,ENZIM,3424 - TOOTH PASTE KIDS,3424 - TOOTH PASTE KIDS,NO_SWITCH,PROMO
MEM_9990011612332851,MEDICINE & BABY CARE,KODOMO,3421 - KIDS SHAMPOO,3421 - KIDS SHAMPOO,NO_SWITCH,PROMO
MEM_9990011612332851,MEDICINE & BABY CARE,KODOMO,3425 - TOOTH BRUSH KIDS,3421 - KIDS SHAMPOO,SWITCH,PROMO
MEM_9990011612332851,MEDICINE & BABY CARE,MY BABY,3132 - TELON OIL,3132 - TELON OIL,NO_SWITCH,PROMO
MEM_9990011612332851,MEDICINE & BABY CARE,MY BABY,3132 - TELON OIL,3411 - BABY SHAMPOO,SWITCH,PROMO
MEM_9990011612332851,MEDICINE & BABY CARE,MY BABY,"3415 - BABY LOTION, OIL & CREAM",3132 - TELON OIL,SWITCH,PROMO
MEM_9990011612332851,MEDICINE & BABY CARE,MY BABY,"3415 - BABY LOTION, OIL & CREAM",3411 - BABY SHAMPOO,SWITCH,PROMO
MEM_9990011612332851,MEDICINE & BABY CARE,MY BABY,3421 - KIDS SHAMPOO,3132 - TELON OIL,SWITCH,PROMO
MEM_9990011612332851,MEDICINE & BABY CARE,MY BABY,3421 - KIDS SHAMPOO,3411 - BABY SHAMPOO,SWITCH,PROMO
MEM_9990011612332851,MEDICINE & BABY CARE,PROBABY,3446 - BABY LIQUID CLEANSER,3446 - BABY LIQUID CLEANSER,NO_SWITCH,PROMO
MEM_9990011612332851,MEDICINE & BABY CARE,ZWITSAL,"3415 - BABY LOTION, OIL & CREAM","3415 - BABY LOTION, OIL & CREAM",NO_SWITCH,PROMO
MEM_9990011612332851,NOODLE,SEDAAP,1911 - INSTANT NOODLE BAG,1911 - INSTANT NOODLE BAG,NO_SWITCH,PROMO
MEM_9990011612332851,PERSONAL CARE,CLEAN&CLEAR,3241 - FACIAL WASH SOAP,3241 - FACIAL WASH SOAP,NO_SWITCH,PROMO
MEM_9990011612332851,PERSONAL CARE,FRES & NATURAL,3234 - WOMEN COLOGNE,3234 - WOMEN COLOGNE,NO_SWITCH,PROMO
MEM_9990011612332851,SNACK,ALFAMART,2214 - TRADITIONAL SNACK,2214 - TRADITIONAL SNACK,NO_SWITCH,NON PROMO
MEM_9990011612332851,TISSUE,ALFAMART,3311 - FACIAL TISSUE,3311 - FACIAL TISSUE,NO_SWITCH,PROMO
MEM_9990011612334293,NOODLE,INDOMIE,1911 - INSTANT NOODLE BAG,1911 - INSTANT NOODLE BAG,NO_SWITCH,PROMO
MEM_9990011612334293,NOODLE,INDOMIE,1911 - INSTANT NOODLE BAG,1911 - INSTANT NOODLE BAG,NO_SWITCH,NON PROMO
MEM_9990011612334421,BREAD CORNER (BC),PAROTI,6611 - BREAD,6611 - BREAD,NO_SWITCH,NON PROMO
MEM_9990011612334421,HOUSE HOLD,SOKLIN,3711 - POWDER DETERGENT,3711 - POWDER DETERGENT,NO_SWITCH,PROMO
MEM_9990011612334421,HOUSE HOLD,SOKLIN,3711 - POWDER DETERGENT,3714 - LIQUID DETERGENT,SWITCH,PROMO
MEM_9990011612334421,PERSONAL CARE,SUNSILK,3211 - SHAMPOO,3211 - SHAMPOO,NO_SWITCH,PROMO
MEM_9990011612334421,SANITARY ADULT,LAURIER,3321 - SANITARY NAPKINS WINGS,3321 - SANITARY NAPKINS WINGS,NO_SWITCH,PROMO
MEM_9990011612334421,SANITARY ADULT,LAURIER,3321 - SANITARY NAPKINS WINGS,3325 - SANITARY NAPKINS NIGHT,SWITCH,PROMO
MEM_9990011612334421,SANITARY ADULT,LAURIER,3325 - SANITARY NAPKINS NIGHT,3321 - SANITARY NAPKINS WINGS,SWITCH,PROMO
MEM_9990011612334421,SANITARY ADULT,LAURIER,3325 - SANITARY NAPKINS NIGHT,3325 - SANITARY NAPKINS NIGHT,NO_SWITCH,PROMO
MEM_9990011612400914,HOUSE HOLD,ROYALE,3722 - CONCENTRATE FABRIC CONDITIONER,3722 - CONCENTRATE FABRIC CONDITIONER,NO_SWITCH,PROMO
MEM_9990011612400914,HOUSE HOLD,SUNLIGHT,3516 - DISHWASHING CLEANER,3516 - DISHWASHING CLEANER,NO_SWITCH,PROMO
MEM_9990011612400914,PERSONAL CARE,HEAD & SHOULDER,3211 - SHAMPOO,3211 - SHAMPOO,NO_SWITCH,PROMO
MEM_9990011612400914,TOOTH CARE,PEPSODENT,3272 - TOOTH PASTE,3272 - TOOTH PASTE,NO_SWITCH,NON PROMO
MEM_9990011612401457,BISC & CONFECTIONARY,BISKIES,2226 - SANDWICH BISCUIT,2226 - SANDWICH BISCUIT,NO_SWITCH,NON PROMO
MEM_9990011612401457,HOUSE HOLD,GLADE,3624 - GEL AIR FRESHENER,3624 - GEL AIR FRESHENER,NO_SWITCH,NON PROMO
MEM_9990011612401457,PERSONAL CARE,MORRIS,3239 - MEN PARFUME & EDT,3239 - MEN PARFUME & EDT,NO_SWITCH,PROMO
MEM_9990011612412952,BREAD CORNER (BC),SARI ROTI,6611 - BREAD,6611 - BREAD,NO_SWITCH,NON PROMO
MEM_9990011612412952,CHILLER,FRISIAN FLAG,2023 - TETRAPACK LIQUID MILK,2023 - TETRAPACK LIQUID MILK,NO_SWITCH,NON PROMO
MEM_9990011612412952,CHILLER,KANZLER,6227 - CHILLED SAUSAGES,6226 - CHILLED MEAT BALLS,SWITCH,NON PROMO
MEM_9990011612412952,TOOTH CARE,PEPSODENT,3272 - TOOTH PASTE,3272 - TOOTH PASTE,NO_SWITCH,PROMO
MEM_9990011612427815,MEJA KASIR,ALFAMART,4633 - LEISURE BAG,4633 - LEISURE BAG,NO_SWITCH,NON PROMO
MEM_9990011612445685,HOUSE HOLD,SOKLIN,3711 - POWDER DETERGENT,3711 - POWDER DETERGENT,NO_SWITCH,PROMO
MEM_9990011612447839,BACKWALL,MARLBORO,2413 - SKM (SIGARET KRETEK MESIN) FF,2413 - SKM (SIGARET KRETEK MESIN) FF,NO_SWITCH,NON PROMO
MEM_9990011612917744,NOODLE,INDOMIE,1911 - INSTANT NOODLE BAG,1911 - INSTANT NOODLE BAG,NO_SWITCH,NON PROMO
MEM_9990011612917744,PERSONAL CARE,POSH,3231 - WOMEN DEO,3231 - WOMEN DEO,NO_SWITCH,PROMO
MEM_9990011615857013,CHILLER,CRYSTALIN,1113 - MINERAL WATER,1113 - MINERAL WATER,NO_SWITCH,PROMO
MEM_9990011616027797,CHILLER,KOPI KENANGAN,1156 - RTD COFFEE,1156 - RTD COFFEE,NO_SWITCH,NON PROMO
MEM_9990011616027797,HOUSE HOLD,SUNLIGHT,3516 - DISHWASHING CLEANER,3516 - DISHWASHING CLEANER,NO_SWITCH,PROMO
MEM_9990011618625287,MEDICINE & BABY CARE,KODOMO,3421 - KIDS SHAMPOO,3425 - TOOTH BRUSH KIDS,SWITCH,NON PROMO
MEM_9990011618625287,NOODLE,SEDAAP,1911 - INSTANT NOODLE BAG,1911 - INSTANT NOODLE BAG,NO_SWITCH,NON PROMO
MEM_9990011618625287,STAPLE NEED,BIMOLI,1521 - PALM COOKING OIL,1521 - PALM COOKING OIL,NO_SWITCH,PROMO
MEM_9990011618625287,TOOTH CARE,CLOSE UP,3272 - TOOTH PASTE,3272 - TOOTH PASTE,NO_SWITCH,NON PROMO
MEM_9990011618896192,BISC & CONFECTIONARY,CHOMP-CHOMP,2324 - MARSHMALLOW,2324 - MARSHMALLOW,NO_SWITCH,NON PROMO
MEM_9990011618896192,CHILLER,ALFAMART,2024 - BOTTLE - CAN LIQUID MILK,2024 - BOTTLE - CAN LIQUID MILK,NO_SWITCH,PROMO
MEM_9990011618896192,ICE CREAM,WALL'S,6242 - IMPULSE ICE CREAM,6242 - IMPULSE ICE CREAM,NO_SWITCH,NON PROMO
MEM_9990011618896200,PERSONAL CARE,LIFEBUOY,3221 - BAR SOAP,3221 - BAR SOAP,NO_SWITCH,NON PROMO
MEM_9990011618896200,PERSONAL CARE,LIFEBUOY,3221 - BAR SOAP,3223 - HEALTHY LIQUID SOAP,SWITCH,PROMO
MEM_9990011618896200,PERSONAL CARE,LIFEBUOY,3223 - HEALTHY LIQUID SOAP,3221 - BAR SOAP,SWITCH,NON PROMO
MEM_9990011618896200,PERSONAL CARE,LIFEBUOY,3223 - HEALTHY LIQUID SOAP,3223 - HEALTHY LIQUID SOAP,NO_SWITCH,PROMO
MEM_9990011618896200,STAPLE NEED,SEDAAP,1723 - SOY SAUCE,1723 - SOY SAUCE,NO_SWITCH,PROMO
MEM_9990011618897800,BREAKFAST,INDOMILK,2021 - SWEETENED CONDENSED MILK,2021 - SWEETENED CONDENSED MILK,NO_SWITCH,PROMO
MEM_9990011618897800,NOODLE,INDOMIE,1911 - INSTANT NOODLE BAG,1911 - INSTANT NOODLE BAG,NO_SWITCH,NON PROMO
MEM_9990011618900700,HOUSE HOLD,SOKLIN,3714 - LIQUID DETERGENT,3714 - LIQUID DETERGENT,NO_SWITCH,PROMO
MEM_9990011618900700,HOUSE HOLD,SOKLIN,3714 - LIQUID DETERGENT,3723 - DILUTE FABRIC CONDITIONER,SWITCH,PROMO
MEM_9990011618906437,BACKWALL,ALFAMART,"2421 - LIGHTER, MATCHES & PAPER","2421 - LIGHTER, MATCHES & PAPER",NO_SWITCH,NON PROMO
MEM_9990011618906437,BACKWALL,DJI SAM SOE,2411 - SKT (SIGARET KRETEK TANGAN),2411 - SKT (SIGARET KRETEK TANGAN),NO_SWITCH,NON PROMO
MEM_9990011618906437,BACKWALL,LUCKY STRIKE,2414 - SPM (SIGARET PUTIH MESIN),2414 - SPM (SIGARET PUTIH MESIN),NO_SWITCH,NON PROMO
MEM_9990011618938855,BISC & CONFECTIONARY,NISSIN,2222 - COOKIES BISCUIT,2222 - COOKIES BISCUIT,NO_SWITCH,NON PROMO
MEM_9990011618938855,STAPLE NEED,DUA BELIBIS,1721 - CHILLI,1721 - CHILLI,NO_SWITCH,PROMO
MEM_9990011618993862,HOUSE HOLD,KISPRAY,3724 - IRONING,3724 - IRONING,NO_SWITCH,PROMO
MEM_9990011618993862,HOUSE HOLD,MAMA,3516 - DISHWASHING CLEANER,3516 - DISHWASHING CLEANER,NO_SWITCH,PROMO
MEM_9990011618993862,MEDICINE & BABY CARE,MY BABY,3416 - BABY LIQUID SOAP,3422 - KIDS COLOGNE,SWITCH,NON PROMO
MEM_9990011618993862,NOODLE,INDOMIE,1911 - INSTANT NOODLE BAG,1911 - INSTANT NOODLE BAG,NO_SWITCH,PROMO
MEM_9990011618993862,NOODLE,INDOMIE,1911 - INSTANT NOODLE BAG,1911 - INSTANT NOODLE BAG,NO_SWITCH,NON PROMO
MEM_9990011618993862,PERSONAL CARE,ACNES,3241 - FACIAL WASH SOAP,3241 - FACIAL WASH SOAP,NO_SWITCH,PROMO
MEM_9990011618993862,PERSONAL CARE,MARINA,3251 - BODY LOTION,3251 - BODY LOTION,NO_SWITCH,NON PROMO
MEM_9990011618993862,PERSONAL CARE,NAEEM,3222 - BEAUTY LIQUID SOAP,3222 - BEAUTY LIQUID SOAP,NO_SWITCH,PROMO
MEM_9990011618993862,STAPLE NEED,SEGITIGA,1513 - FLOUR,1513 - FLOUR,NO_SWITCH,NON PROMO
MEM_9990011618993862,STAPLE NEED,SOVIA,1521 - PALM COOKING OIL,1521 - PALM COOKING OIL,NO_SWITCH,PROMO
MEM_9990011618993862,TOOTH CARE,PEPSODENT,3272 - TOOTH PASTE,3272 - TOOTH PASTE,NO_SWITCH,PROMO
MEM_9990011619350700,BISC & CONFECTIONARY,ROMA,2223 - CRACKER BISCUIT,2226 - SANDWICH BISCUIT,SWITCH,NON PROMO
MEM_9990011619608668,BREAKFAST,FRISIAN FLAG,2021 - SWEETENED CONDENSED MILK,2021 - SWEETENED CONDENSED MILK,NO_SWITCH,PROMO
MEM_9990011619608668,BREAKFAST,INDOMILK,2021 - SWEETENED CONDENSED MILK,2021 - SWEETENED CONDENSED MILK,NO_SWITCH,PROMO
MEM_9990011619608668,HOUSE HOLD,MAMA,3516 - DISHWASHING CLEANER,3516 - DISHWASHING CLEANER,NO_SWITCH,PROMO
MEM_9990011619608668,NOODLE,INDOMIE,1911 - INSTANT NOODLE BAG,1911 - INSTANT NOODLE BAG,NO_SWITCH,NON PROMO
MEM_9990011619608668,NOODLE,SUKSES,1911 - INSTANT NOODLE BAG,1911 - INSTANT NOODLE BAG,NO_SWITCH,NON PROMO
MEM_9990011619608668,STAPLE NEED,GULAKU,1512 - SUGAR,1512 - SUGAR,NO_SWITCH,NON PROMO
MEM_9990011619608668,STAPLE NEED,KARA,1625 - COCONUT MILK,1625 - COCONUT MILK,NO_SWITCH,NON PROMO
MEM_9990011619608668,STAPLE NEED,SANIA,1521 - PALM COOKING OIL,1521 - PALM COOKING OIL,NO_SWITCH,PROMO
MEM_9990011619608668,STAPLE NEED,SASA,1625 - COCONUT MILK,1625 - COCONUT MILK,NO_SWITCH,PROMO
MEM_9990011619825561,BISC & CONFECTIONARY,BETTER,2226 - SANDWICH BISCUIT,2226 - SANDWICH BISCUIT,NO_SWITCH,NON PROMO
MEM_9990011619825561,BISC & CONFECTIONARY,NISSIN,2222 - COOKIES BISCUIT,2222 - COOKIES BISCUIT,NO_SWITCH,NON PROMO
MEM_9990011619825561,BISC & CONFECTIONARY,NISSIN,2222 - COOKIES BISCUIT,2223 - CRACKER BISCUIT,SWITCH,NON PROMO
MEM_9990011619825561,BISC & CONFECTIONARY,POCKY,2228 - STICK BISCUIT,2228 - STICK BISCUIT,NO_SWITCH,PROMO
MEM_9990011619825561,CHILLER,BINTANG,1118 - CARBONATED MALT,1118 - CARBONATED MALT,NO_SWITCH,PROMO
MEM_9990011619825561,CHILLER,CIMORY,6212 - YOGHURT,2023 - TETRAPACK LIQUID MILK,SWITCH,NON PROMO
MEM_9990011619825561,CHILLER,CIMORY,6212 - YOGHURT,6218 - PUDDING,SWITCH,PROMO
MEM_9990011619825561,CHILLER,KANZLER,6226 - CHILLED MEAT BALLS,6227 - CHILLED SAUSAGES,SWITCH,NON PROMO
MEM_9990011619825561,CHILLER,KANZLER,6227 - CHILLED SAUSAGES,6227 - CHILLED SAUSAGES,NO_SWITCH,NON PROMO
MEM_9990011619825561,HOUSE HOLD,MOLTO,3724 - IRONING,3724 - IRONING,NO_SWITCH,PROMO
MEM_9990011619825561,PERSONAL CARE,MAKARIZO,3211 - SHAMPOO,3211 - SHAMPOO,NO_SWITCH,PROMO
MEM_9990011619825561,SNACK,FRENCH FRIES 2000,2213 - EXTRUDED & PELLET,2213 - EXTRUDED & PELLET,NO_SWITCH,NON PROMO
MEM_9990011619873025,STAPLE NEED,BIMOLI,1521 - PALM COOKING OIL,1521 - PALM COOKING OIL,NO_SWITCH,PROMO
MEM_9990011620381773,BACKWALL,SAMPOERNA,2412 - SKM (SIGARET KRETEK MESIN) LTLN,2412 - SKM (SIGARET KRETEK MESIN) LTLN,NO_SWITCH,NON PROMO
MEM_9990011620381773,MEDICINE & BABY CARE,SLEEK,3417 - BABY LIQUID DET & SOFTENER,3446 - BABY LIQUID CLEANSER,SWITCH,NON PROMO
MEM_9990011622656285,STAPLE NEED,GMP,1512 - SUGAR,1512 - SUGAR,NO_SWITCH,NON PROMO
MEM_9990011623200327,CHILLER,PUCUK HARUM,1154 - RTD TEA,1154 - RTD TEA,NO_SWITCH,NON PROMO
MEM_9990011623234073,CHILLER,NESTLE,1113 - MINERAL WATER,1113 - MINERAL WATER,NO_SWITCH,NON PROMO
MEM_9990011624516716,NOODLE,SEDAAP,1911 - INSTANT NOODLE BAG,1911 - INSTANT NOODLE BAG,NO_SWITCH,PROMO
MEM_9990011624516944,STAPLE NEED,SUNCO,1521 - PALM COOKING OIL,1521 - PALM COOKING OIL,NO_SWITCH,PROMO
MEM_9990011624529311,PERSONAL CARE,NUVO,3221 - BAR SOAP,3223 - HEALTHY LIQUID SOAP,SWITCH,PROMO
MEM_9990011625012363,CHILLER,BEAR BRAND,2024 - BOTTLE - CAN LIQUID MILK,2024 - BOTTLE - CAN LIQUID MILK,NO_SWITCH,PROMO
MEM_9990011625012363,HOUSE HOLD,GENTLE GEN,3714 - LIQUID DETERGENT,3714 - LIQUID DETERGENT,NO_SWITCH,PROMO
MEM_9990011625012363,NOODLE,INDOMIE,1911 - INSTANT NOODLE BAG,1911 - INSTANT NOODLE BAG,NO_SWITCH,PROMO
MEM_9990011625012363,NOODLE,INDOMIE,1911 - INSTANT NOODLE BAG,1911 - INSTANT NOODLE BAG,NO_SWITCH,NON PROMO
MEM_9990011625012363,PERSONAL CARE,NIVEA,3235 - MEN DEO ROLL ON,3235 - MEN DEO ROLL ON,NO_SWITCH,NON PROMO
MEM_9990011625012363,PERSONAL CARE,SELECTION,3331 - BEAUTY COTTON,3331 - BEAUTY COTTON,NO_SWITCH,NON PROMO
MEM_9990011625012363,SANITARY ADULT,CHARM,3321 - SANITARY NAPKINS WINGS,3321 - SANITARY NAPKINS WINGS,NO_SWITCH,PROMO
MEM_9990011625012363,STAPLE NEED,TOTOLE,1714 - STOCK SOUP,1714 - STOCK SOUP,NO_SWITCH,NON PROMO
MEM_9990011625012363,TOOTH CARE,CLOSE UP,3272 - TOOTH PASTE,3271 - TOOTH BRUSH,SWITCH,NON PROMO
MEM_9990011625365395,BREAKFAST,INDOMILK,2021 - SWEETENED CONDENSED MILK,2021 - SWEETENED CONDENSED MILK,NO_SWITCH,PROMO
MEM_9990011625365395,CHILLER,CIMORY,2023 - TETRAPACK LIQUID MILK,6212 - YOGHURT,SWITCH,PROMO
MEM_9990011625365395,CHILLER,CIMORY,6212 - YOGHURT,6212 - YOGHURT,NO_SWITCH,PROMO
MEM_9990011625365395,CHILLER,INDOMILK,2024 - BOTTLE - CAN LIQUID MILK,2023 - TETRAPACK LIQUID MILK,SWITCH,PROMO
MEM_9990011625365395,HOUSE HOLD,WINGS,3513 - TOILET CLEANER,3513 - TOILET CLEANER,NO_SWITCH,PROMO
MEM_9990011625365395,NOODLE,INDOMIE,1911 - INSTANT NOODLE BAG,1911 - INSTANT NOODLE BAG,NO_SWITCH,PROMO
MEM_9990011625365395,NOODLE,INDOMIE,1911 - INSTANT NOODLE BAG,1911 - INSTANT NOODLE BAG,NO_SWITCH,NON PROMO
MEM_9990011625365395,NOODLE,SEDAAP,1911 - INSTANT NOODLE BAG,1911 - INSTANT NOODLE BAG,NO_SWITCH,NON PROMO
MEM_9990011625365395,SANITARY ADULT,SOFTEX,3321 - SANITARY NAPKINS WINGS,3325 - SANITARY NAPKINS NIGHT,SWITCH,PROMO
MEM_9990011625365395,SANITARY ADULT,SOFTEX,3325 - SANITARY NAPKINS NIGHT,3325 - SANITARY NAPKINS NIGHT,NO_SWITCH,PROMO
MEM_9990011625365395,STAPLE NEED,GMP,1512 - SUGAR,1512 - SUGAR,NO_SWITCH,NON PROMO
MEM_9990011625365395,STAPLE NEED,RACIK,1716 - FLOUR SEASONING,1716 - FLOUR SEASONING,NO_SWITCH,NON PROMO
MEM_9990011625365395,STAPLE NEED,RAJA,1511 - RICE,1511 - RICE,NO_SWITCH,NON PROMO
MEM_9990011625365395,STAPLE NEED,WOW,1915 - PASTA,1915 - PASTA,NO_SWITCH,PROMO
MEM_9990011628823064,BISC & CONFECTIONARY,OREO,2226 - SANDWICH BISCUIT,2226 - SANDWICH BISCUIT,NO_SWITCH,NON PROMO
MEM_9990011628823064,CHILLER,ALFAMART,1113 - MINERAL WATER,1113 - MINERAL WATER,NO_SWITCH,PROMO
MEM_9990011628823064,CHILLER,CIMORY,6212 - YOGHURT,2023 - TETRAPACK LIQUID MILK,SWITCH,PROMO
MEM_9990011628823064,CHILLER,ULTRA,2023 - TETRAPACK LIQUID MILK,2023 - TETRAPACK LIQUID MILK,NO_SWITCH,PROMO
MEM_9990011628823064,CHILLER,ULTRA,2023 - TETRAPACK LIQUID MILK,2023 - TETRAPACK LIQUID MILK,NO_SWITCH,NON PROMO
MEM_9990011628823064,STAPLE NEED,WOW,1915 - PASTA,1915 - PASTA,NO_SWITCH,NON PROMO
MEM_9990011633494200,BEVERAGES,INDOMILK,2023 - TETRAPACK LIQUID MILK,2023 - TETRAPACK LIQUID MILK,NO_SWITCH,PROMO
MEM_9990011633494200,BISC & CONFECTIONARY,SUPER ZUPER,2323 - BAG CANDY,2323 - BAG CANDY,NO_SWITCH,NON PROMO
MEM_9990011633494200,BREAD CORNER (BC),CERES,1313 - CHOCO RICE,1313 - CHOCO RICE,NO_SWITCH,PROMO
MEM_9990011633494200,BREAD CORNER (BC),PUCK,1314 - CHEESE,1314 - CHEESE,NO_SWITCH,PROMO
MEM_9990011633494200,BREAD CORNER (BC),SARI ROTI,6611 - BREAD,6611 - BREAD,NO_SWITCH,NON PROMO
MEM_9990011633494200,ICE CREAM,WALL'S,6242 - IMPULSE ICE CREAM,6241 - TAKE HOME ICE CREAM,SWITCH,NON PROMO
MEM_9990011633494200,ICE CREAM,WALL'S,6242 - IMPULSE ICE CREAM,6242 - IMPULSE ICE CREAM,NO_SWITCH,NON PROMO
MEM_9990011633494200,MEDICINE & BABY CARE,KODOMO,3313 - WET TISSUE,3313 - WET TISSUE,NO_SWITCH,PROMO
MEM_9990011633494200,SNACK,ALFAMART,2214 - TRADITIONAL SNACK,2214 - TRADITIONAL SNACK,NO_SWITCH,NON PROMO
MEM_9990011633494200,SNACK,TARO,2213 - EXTRUDED & PELLET,2213 - EXTRUDED & PELLET,NO_SWITCH,NON PROMO
MEM_9990011633916175,BREAKFAST,KAPAL API,1222 - COFFEE MIX,1222 - COFFEE MIX,NO_SWITCH,PROMO
MEM_9990011633916175,MISC & STATIONARY,KIT,4721 - CLEANING KIT,4721 - CLEANING KIT,NO_SWITCH,PROMO
MEM_9990011633922833,MEJA KASIR,SILVER QUEEN,2332 - BLOCK CHOCOLATE,2332 - BLOCK CHOCOLATE,NO_SWITCH,PROMO
MEM_9990011633949492,BREAD CORNER (BC),PAROTI,6611 - BREAD,6611 - BREAD,NO_SWITCH,NON PROMO
MEM_9990011633949492,SNACK,ALFAMART,2217 - CORN,2217 - CORN,NO_SWITCH,PROMO
MEM_9990011634263471,CHILLER,ALFAMART,2024 - BOTTLE - CAN LIQUID MILK,2024 - BOTTLE - CAN LIQUID MILK,NO_SWITCH,PROMO
MEM_9990011634263471,CHILLER,CIMORY,2023 - TETRAPACK LIQUID MILK,2023 - TETRAPACK LIQUID MILK,NO_SWITCH,NON PROMO
MEM_9990011634263471,CHILLER,CIMORY,2023 - TETRAPACK LIQUID MILK,6212 - YOGHURT,SWITCH,NON PROMO
MEM_9990011634263471,SNACK,ALFAMART,2214 - TRADITIONAL SNACK,2214 - TRADITIONAL SNACK,NO_SWITCH,PROMO
MEM_9990011634397712,BISC & CONFECTIONARY,OREO,2226 - SANDWICH BISCUIT,2226 - SANDWICH BISCUIT,NO_SWITCH,NON PROMO
MEM_9990011634489623,BACKWALL,ALFAMART,"2421 - LIGHTER, MATCHES & PAPER","2421 - LIGHTER, MATCHES & PAPER",NO_SWITCH,NON PROMO
MEM_9990011634489623,BACKWALL,CAMEL,2412 - SKM (SIGARET KRETEK MESIN) LTLN,2412 - SKM (SIGARET KRETEK MESIN) LTLN,NO_SWITCH,NON PROMO
MEM_9990011634489623,BACKWALL,CAMEL,2412 - SKM (SIGARET KRETEK MESIN) LTLN,2414 - SPM (SIGARET PUTIH MESIN),SWITCH,NON PROMO
MEM_9990011634489623,BACKWALL,DJARUM,2411 - SKT (SIGARET KRETEK TANGAN),2411 - SKT (SIGARET KRETEK TANGAN),NO_SWITCH,NON PROMO
MEM_9990011634489623,BACKWALL,DJARUM,2413 - SKM (SIGARET KRETEK MESIN) FF,2411 - SKT (SIGARET KRETEK TANGAN),SWITCH,NON PROMO
MEM_9990011634489623,BACKWALL,DJI SAM SOE,2413 - SKM (SIGARET KRETEK MESIN) FF,2411 - SKT (SIGARET KRETEK TANGAN),SWITCH,NON PROMO
MEM_9990011634489623,BACKWALL,DUNHILL,2414 - SPM (SIGARET PUTIH MESIN),2414 - SPM (SIGARET PUTIH MESIN),NO_SWITCH,NON PROMO
MEM_9990011634489623,BACKWALL,GUDANG GARAM,2413 - SKM (SIGARET KRETEK MESIN) FF,2413 - SKM (SIGARET KRETEK MESIN) FF,NO_SWITCH,NON PROMO
MEM_9990011634489623,BACKWALL,MARLBORO,2413 - SKM (SIGARET KRETEK MESIN) FF,2413 - SKM (SIGARET KRETEK MESIN) FF,NO_SWITCH,NON PROMO
MEM_9990011634489623,BACKWALL,MARLBORO,2413 - SKM (SIGARET KRETEK MESIN) FF,2414 - SPM (SIGARET PUTIH MESIN),SWITCH,NON PROMO
MEM_9990011634489623,BACKWALL,SAMPOERNA,2411 - SKT (SIGARET KRETEK TANGAN),2411 - SKT (SIGARET KRETEK TANGAN),NO_SWITCH,NON PROMO
